ResNet-PA1-4-512 loss,ResNet-PA1-4-512 acc
0.4239370546186298,0.8656420061335456
0.35225022547927776,0.8819679364700109
0.32410741517089325,0.8920429474922783
0.3063126317208822,0.8993969700813013
0.2891609555159374,0.9018237976172967
0.27650824637601684,0.907559935223234
0.2616295082956785,0.9124135902426246
0.2637965127174811,0.9113840270715701
0.24941148619114223,0.9152081188497727
0.2460660546303567,0.9177820267774092
0.23971644702299955,0.9186645094954559
0.23499665712215284,0.9193263714638575
0.2282506064948115,0.922415061038388
0.22636827422356076,0.9214590380412373
0.22530512859328983,0.9237387851154581
0.22187213406814935,0.9234446242094425
0.2218921556542824,0.9235917046010836
0.21986860375134168,0.9251360494190322
0.2160364058280205,0.9266803941843808
0.21143429554535337,0.9278570377996764
0.21200253959766538,0.9286659802298526
0.2090300950588137,0.9282982791586998
0.2079027166428733,0.9288130606828603
0.20595132269799174,0.9293278423297544
0.2083778471228024,0.9274893366671569
0.19930860474716655,0.9307251066420951
0.20246400363148268,0.9294749227827622
0.20201633926489226,0.9306515664068246
0.20203488335837458,0.9305780261803206
0.19868760151729142,0.9319017502573907
0.20139143547252233,0.928151198705692
0.2003574276855017,0.9305780261803206
0.19716942889701095,0.9308721870863362
0.19751372358348462,0.9309457273128401
0.19707631004325238,0.9306515664068246
0.19672714434876426,0.9309457272514734
0.19512121068322758,0.9318282100308869
0.19503659447390712,0.9330048535935825
0.19477669625119928,0.932637152461063
0.19630612044318896,0.9316075893513752
0.1953810701270825,0.9335931754669804
0.1925234873388042,0.9345491984115311
0.19003556421702444,0.934622738638035
0.1934463427860823,0.9330783938814532
0.18915520601028254,0.9341814972790117
0.19317013350582365,0.9342550375055155
0.19221313754656874,0.9328577732019414
0.1958520701378343,0.9335931754056137
0.1934389427960673,0.9335196352404765
0.19226403268782036,0.9354316811295779
0.19493657743670884,0.9327106927489337
0.19231752944382294,0.9352110604500662
0.1953269354516898,0.9338137961464922
0.19091820630752693,0.9354316811295779
0.19270772558154387,0.9342550375055155
0.19023766562425928,0.9355052213560818
0.19373054808664014,0.934622738638035
0.19096556931168635,0.934622738638035
0.1945874222304553,0.9355787615825857
0.1919773012807324,0.9349168994826839
0.19298708578592225,0.9355052213560818
0.19124612822835016,0.9349904397705545
0.19335605529623096,0.9354316811295779
0.19047296736819513,0.9356523018090895
0.19465848115719508,0.9345491983501644
0.19359270236747356,0.9363877040741285
0.19340969109668033,0.9350639799970584
0.1945197169805541,0.9354316811295779
0.19416215204898005,0.9357258419742267
0.18997836039883895,0.9360200028802423
0.19179919269963264,0.9355787615825857
0.19498275577362312,0.9353581408417072
0.19330500911607307,0.9359464627151052
0.19468778090838879,0.934034416764637
0.19391763807636164,0.9345491983501644
0.19866910378638655,0.9353581408417072
0.1925519989341265,0.9349168995440506
0.1956104685395303,0.9339608765994999
0.19256328866992528,0.9349904397091877
0.19498499969585115,0.9351375201621955
0.194077431101964,0.9348433592561799
0.19851301767146795,0.9333725547874687
0.19946643778680878,0.9344021179585233
0.19843203425495076,0.933887336372996
0.19896050381505292,0.9349168995440506
0.1966256205162935,0.9355052213560818
0.20090054673848037,0.935505221294715
0.19718275120111184,0.9355787615825857
0.1937091653671536,0.9378585086042065
0.19376897892488296,0.9352110603886994
0.1946735883643652,0.9357258420355935
0.19785459539964675,0.935358140903074
0.19722197853124113,0.9350639799356917
0.2001807943511393,0.9335931754669804
0.1958765995750788,0.9349904397091877
0.19522309733672796,0.9344021178971565
0.2002106099950424,0.9355787615212189
0.203746283571805,0.9354316811295779
0.19687312479187222,0.9377849683777026
0.2031462693709953,0.936093543168113
0.2008986164962155,0.9346962788645389
0.19671639965049642,0.9352110603886994
0.20057995420824318,0.9355787615825857
0.20141347590957184,0.934769819029676
0.20157976759205076,0.9359464627151052
0.20134830019808128,0.937711428089832
0.19882419069478013,0.9363141638476247
0.1979849530209433,0.9342550374441487
0.1985589412136483,0.9363877040741285
0.1994529702393978,0.9353581408417072
0.19918386225966273,0.9361670833332502
0.20250134744491977,0.9363877040741285
0.20191530138199373,0.9356523018090895
0.20277012289414198,0.9361670833946169
0.20452035185273457,0.9344756581850272
0.19882561030160295,0.936828945433152
0.20770977692825687,0.9360200028802423
0.20275876753208638,0.9357258420355935
0.2004503938163299,0.9355787615825857
0.20187465016197143,0.9357993822620974
0.2014493583821408,0.934622738638035
0.20650420755784615,0.936020002941609
0.2054756896402936,0.9371966465656715
0.20400621589168563,0.9386674510957493
0.20669881816378655,0.9366083246922735
0.20108990649240546,0.9357258420355935
0.2041381521128279,0.9349168994826839
0.20470949753588535,0.9345491984115311
0.20649139854138143,0.9346962788031722
0.2035966090510603,0.9356523017477228
0.2068888823718056,0.9363141637862579
0.2031210656526453,0.9357258420355935
0.20579331835800627,0.9350639799970584
0.2102333821851066,0.9361670833946169
0.2094894355224071,0.9337402559199882
0.21116824176396443,0.9351375201621955
0.20664987862104658,0.9370495661126637
0.2103710582445316,0.936093543168113
0.2076174494633562,0.9349904397705545
0.2107114392756136,0.934107956991141
0.2076779689764732,0.9344021179585233
0.20665182318450212,0.9357993822007307
0.2079480298363184,0.9346962788645389
0.2106593162871175,0.9338137960851254
0.2067184726482854,0.9366083247536402
0.21148477069587546,0.9363877040741285
0.20489570272834112,0.9366083246922735
0.20916872283854474,0.93528460067657
0.20569515580198822,0.9357258419742267
0.21420583767663828,0.936902485598289
0.21090131384312474,0.9370495661126637
0.21024312067775275,0.936755405206648
0.20867087016659355,0.9363141637862579
0.21145134770691806,0.9348433593175467
0.20676223281236725,0.9350639799356917
0.20965978600646945,0.9355052213560818
