NN0CV5 loss,NN0CV5 acc
0.43079823235811016,0.8563548102383054
0.3558925834845255,0.8790820829655781
0.31797043998895863,0.8934245366284201
0.30526323130540056,0.8955207413945278
0.2857638104684776,0.9024713150926743
0.2795824675581567,0.904126213592233
0.2718376314032425,0.9067740511915269
0.2641584598652473,0.9095322153574581
0.258211480294143,0.9093115622241836
0.251591646016328,0.913503971756399
0.24454186151802065,0.9175860547219771
0.23899775921693442,0.9161518093556928
0.23584639513824013,0.9173654015887026
0.2287890227792648,0.9205648720211828
0.22882756546290964,0.9221094439541041
0.22693005351831402,0.9211165048543689
0.22464216767012127,0.9225507502206531
0.2219506328266249,0.9221094439541041
0.21877130018407437,0.9222197705207414
0.21549699647846943,0.9246469549867609
0.21430084438105126,0.9269638128861429
0.21262230401873483,0.9283980582524272
0.2097108553526208,0.9250882612533098
0.21309899169185575,0.9254192409532216
0.21041673102924915,0.9259708737864077
0.20823074706944342,0.9286187113857016
0.20316440943506894,0.9283980582524272
0.2077188082631194,0.9269638128861429
0.20266560883987086,0.9302736098852604
0.20392710494579516,0.9290600176522507
0.20317811147364914,0.9286187113857016
0.19652237846382087,0.9299426301853486
0.19795771078301128,0.9283980582524272
0.19798140289937619,0.9292806707855251
0.2008115902792955,0.9293909973521624
0.19589509334273814,0.9315975286849073
0.20157851093503773,0.9277360988526037
0.19709155040267864,0.931045895851721
0.19584001797857215,0.9317078552515445
0.19564057938221904,0.9322594880847308
0.19415515063319022,0.9312665489849956
0.19400870931209027,0.9335834068843778
0.19291682538082405,0.9330317740511915
0.19501176922987334,0.9324801412180053
0.19300801454758024,0.9322594880847308
0.19246380291517498,0.9320388349514563
0.19287379894205037,0.9340247131509267
0.19597278207553664,0.9304942630185349
0.1923648854791592,0.9340247131509267
0.18972216445265463,0.9349073256840247
0.19137876130811482,0.9340247131509267
0.19042433291963004,0.9325904677846425
0.1894132110141448,0.9342453662842012
0.1899618661065651,0.9344660194174758
0.18759949931452366,0.9339143865842895
0.18632322949310476,0.9356796116504854
0.1902424077579829,0.9329214474845543
0.1893593103436643,0.9344660194174758
0.1897336983813231,0.9353486319505737
0.18589459203466419,0.9362312444836717
0.18420469493827957,0.9366725507502206
0.19005800821528246,0.93590026478376
0.1879748943305368,0.933252427184466
0.1887269304261361,0.9355692850838482
0.18714510836446985,0.9356796116504854
0.18608392003861182,0.935458958517211
0.1842329509125567,0.9370035304501324
0.18385311009630312,0.9364518976169461
0.18333324465969708,0.9352383053839365
0.1867295060494203,0.9362312444836717
0.1843250394360691,0.9366725507502206
0.18555374208111103,0.9349073256840247
0.18524441396158323,0.9351279788172993
0.18432595758449816,0.9384377758164166
0.18452481823559894,0.9374448367166813
0.18479207444965629,0.9357899382171226
0.1869958376352464,0.9361209179170344
0.18444833199806768,0.9379964695498676
0.18398985745087726,0.9351279788172993
0.1864642193450511,0.9353486319505737
0.1826957189786229,0.9382171226831421
0.1876594664229759,0.9365622241835834
0.18271322573542542,0.9377758164165931
0.18469338851758105,0.9353486319505737
0.18243303604996108,0.9366725507502206
0.1812412690598146,0.9384377758164166
0.18241658222360993,0.9373345101500441
0.18351899535253,0.9363415710503089
0.18635858308494302,0.9351279788172993
0.1860772688652817,0.934576345984113
0.18451111918333377,0.9357899382171226
0.18239164027645988,0.9363415710503089
0.18321497995153213,0.9363415710503089
0.1839690949999631,0.9371138570167696
0.1832379259897391,0.9383274492497794
0.1810724834976463,0.9375551632833187
0.18108379543123526,0.9383274492497794
0.18299402110936203,0.9352383053839365
0.18250633260960192,0.9373345101500441
0.18220385056505242,0.9375551632833187
0.1833818029013889,0.9370035304501324
0.18142900691718677,0.93909973521624
0.18026380825192656,0.9386584289496911
0.1878239281478832,0.9368932038834952
0.17954528368253259,0.9389894086496028
0.17971704841245356,0.9394307149161518
0.18166334727418995,0.9374448367166813
0.1815454119081557,0.9385481023830539
0.1824035563186429,0.9377758164165931
0.17994893320309227,0.9378861429832304
0.18546385851599084,0.9386584289496911
0.18344565679295366,0.9388790820829656
0.18299528185215705,0.9385481023830539
0.18282080837915876,0.9377758164165931
0.18382585718603073,0.9374448367166813
0.1801901263002362,0.9381067961165048
0.17933771141787494,0.9388790820829656
0.18248090994587893,0.9375551632833187
0.18421361814372222,0.9370035304501324
0.18383184008609374,0.9353486319505737
0.18335458269508823,0.935458958517211
0.18399349426388714,0.9377758164165931
0.1825976306958895,0.9374448367166813
0.18385345023865207,0.9373345101500441
0.1816300266769214,0.9376654898499559
0.18171261058091157,0.9382171226831421
0.181765054487389,0.9374448367166813
0.18226498501031724,0.939541041482789
0.1836189412033483,0.9374448367166813
0.18312597257518337,0.9361209179170344
0.18172017855089673,0.9377758164165931
0.178421044021036,0.940423654015887
0.1794590082180679,0.9398720211827007
0.18262474054128708,0.9398720211827007
0.18419670365629134,0.9389894086496028
0.18290840682967352,0.9392100617828774
0.18297469681449438,0.9374448367166813
0.1831160875108004,0.9405339805825242
0.18117556671487844,0.9403133274492498
0.18497714820660696,0.9383274492497794
0.18244059864901802,0.940864960282436
0.1868129638146974,0.9370035304501324
0.18456652985404048,0.9376654898499559
0.18136066063335995,0.9389894086496028
0.1817702659402069,0.9379964695498676
0.18181394072724646,0.9387687555163283
0.18274486517009225,0.9383274492497794
0.18082888806008612,0.9378861429832304
0.18272650231823442,0.9372241835834069
0.1817253371593785,0.9368932038834952
0.1825429724692963,0.9384377758164166
0.18189012594866286,0.9385481023830539
0.18271238959475772,0.9378861429832304
0.18057412940010903,0.939541041482789
0.18341971257502593,0.9379964695498676
0.18238640634387415,0.9381067961165048
0.17853372383062108,0.9372241835834069
0.18537543100261336,0.9372241835834069
0.18183025615232268,0.9378861429832304
0.1829209851301608,0.9378861429832304
0.18136703415172928,0.93909973521624
0.1809548555708113,0.9379964695498676
0.18281178419262054,0.9382171226831421
0.18046717634769807,0.93909973521624
0.18314968019482225,0.9389894086496028
0.17898615028722326,0.9397616946160635
0.18369701512762907,0.9388790820829656
0.17875948303402955,0.9409752868490733
0.17710699513924472,0.9388790820829656
0.18024582547996282,0.9392100617828774
0.17895381564779136,0.9400926743159753
0.18305847044320678,0.9393203883495146
0.180294558172429,0.9394307149161518
0.1806277890134001,0.9389894086496028
0.18214620532844436,0.9387687555163283
0.17858637315743098,0.9402030008826125
0.18238046734461466,0.9402030008826125
0.17896358366350382,0.9405339805825242
0.17937807177685838,0.9400926743159753
0.17924014883591002,0.9394307149161518
0.1817532509112433,0.9374448367166813
