ResNet-OG-3-512 loss,ResNet-OG-3-512 acc
0.20964634670151605,0.9322222222222222
0.21272491508060032,0.935
0.21277830451726915,0.935
0.2106316613819864,0.935
0.2055044683151775,0.9361111111111111
0.20234846765796344,0.9377777777777778
0.20458077443970574,0.9327777777777778
0.2041467279361354,0.9388888888888889
0.20377056151628495,0.9355555555555556
0.20140566564268536,0.9394444444444444
0.19955182598696813,0.9327777777777778
0.20416869007878832,0.9344444444444444
0.2056664038201173,0.9355555555555556
0.20528694108128548,0.9361111111111111
0.20582620347539585,0.9383333333333334
0.2111156788468361,0.9338888888888889
0.20503104868862365,0.9383333333333334
0.20553011246853403,0.9411111111111111
0.20837148163053726,0.9338888888888889
0.20733018302255207,0.9338888888888889
0.2087456240091059,0.9322222222222222
0.2081071795688735,0.9361111111111111
0.20588214841153887,0.9361111111111111
0.20591891003979576,0.9394444444444444
0.20128173851304584,0.9355555555555556
0.20993107814755704,0.9333333333333333
0.2095470425652133,0.9355555555555556
0.204190696908368,0.9366666666666666
0.21007697308229076,0.9338888888888889
0.20428559659255877,0.9327777777777778
0.20659301266074181,0.9338888888888889
0.20716555130150582,0.9322222222222222
0.20438468111885918,0.9377777777777778
0.20397267902890842,0.9355555555555556
0.20876818440026707,0.9361111111111111
0.20516571212146018,0.9344444444444444
0.20175579329331716,0.9361111111111111
0.20182123945819008,0.9405555555555556
0.2041016329990493,0.9338888888888889
0.19675664828883277,0.9405555555555556
0.20408811394539145,0.9405555555555556
0.201083162004749,0.94
0.20212997428245014,0.9338888888888889
0.20397426714499792,0.9333333333333333
0.20195145330495304,0.9383333333333334
0.21243445282181103,0.935
0.2117192752659321,0.9394444444444444
0.20737213940256172,0.9377777777777778
0.20247901958723863,0.9372222222222222
0.1961048203210036,0.9427777777777778
0.20626787819796139,0.9366666666666666
0.20223911272982756,0.9355555555555556
0.20877631690767076,0.9377777777777778
0.20379199291268985,0.94
0.19931413523852826,0.94
0.19981440279218884,0.9377777777777778
0.20235413833624788,0.9383333333333334
0.19954928406410746,0.9416666666666667
0.19871718923250833,0.94
0.2023979524605804,0.9383333333333334
0.21368597795565922,0.9394444444444444
0.20813881031341022,0.9355555555555556
0.20443687912490632,0.9383333333333334
0.21056946694850923,0.9361111111111111
0.21111907196541627,0.9377777777777778
0.2089815281662676,0.9383333333333334
0.20749013281530804,0.9333333333333333
0.21380880794591373,0.935
0.2085671778768301,0.9366666666666666
0.20631208151578903,0.9383333333333334
0.21070933245950274,0.9333333333333333
0.21027841260035832,0.935
0.21440832321842512,0.9388888888888889
0.20778210416436196,0.9405555555555556
0.19978075867725742,0.9416666666666667
0.20846672928995558,0.9361111111111111
0.2038030494418409,0.9344444444444444
0.21342725223965114,0.9327777777777778
0.21681105161706607,0.9344444444444444
0.2125507529411051,0.9327777777777778
0.2176141333911154,0.9355555555555556
0.21661043961842855,0.9344444444444444
0.21619827679461903,0.94
0.219179921100537,0.9394444444444444
0.21996898920999633,0.9355555555555556
0.20831752023763128,0.9388888888888889
0.21903716346455945,0.9355555555555556
0.21537020802497864,0.935
0.20695694322387378,0.9394444444444444
0.21022328545649846,0.9338888888888889
0.208395763784647,0.9344444444444444
0.2103180018398497,0.9388888888888889
0.21429761505789227,0.9355555555555556
0.21559107361568344,0.9361111111111111
0.22650554772880344,0.9372222222222222
0.21917116185029348,0.935
0.21400815162393783,0.9372222222222222
0.21339955060018434,0.9372222222222222
0.22065173731909857,0.9338888888888889
0.21518153129352463,0.9383333333333334
0.2103064278099272,0.9355555555555556
0.21794688824150296,0.9388888888888889
0.2159539499382178,0.9377777777777778
0.21510129011339613,0.9366666666666666
0.21209507394168112,0.9338888888888889
0.2136635165578789,0.9383333333333334
0.21825584166579776,0.9366666666666666
0.21556889078683322,0.9344444444444444
0.21500912110010784,0.9383333333333334
0.21666653300325076,0.9333333333333333
0.21914282219277487,0.9361111111111111
0.2181036880529589,0.9372222222222222
0.2065438496735361,0.94
0.20923491501145894,0.9355555555555556
0.22268173976076974,0.9361111111111111
0.21356443597210778,0.9366666666666666
0.2199832552505864,0.9344444444444444
0.20992593225505618,0.9311111111111111
0.21305931424101193,0.9333333333333333
0.2167286743885941,0.935
0.22200081141458616,0.9338888888888889
0.2197593363788393,0.9327777777777778
0.20738870315253735,0.9355555555555556
0.21496457632217142,0.9305555555555556
0.21536565692888365,0.9361111111111111
0.21765336860385207,0.9355555555555556
0.22778809352053536,0.935
0.2160283999145031,0.9327777777777778
0.21901452503270574,0.9388888888888889
0.22220701542165544,0.9388888888888889
0.21579118692212634,0.935
0.22228326681587432,0.935
0.22220348159472147,0.935
0.22715671790970696,0.9322222222222222
0.22425227344036103,0.9361111111111111
0.2189340745078193,0.9361111111111111
0.217808585183488,0.9366666666666666
0.21417253899905417,0.9383333333333334
0.20517954730325275,0.9394444444444444
0.22090732095556126,0.9383333333333334
0.22455505779219997,0.935
0.22009104617767863,0.9344444444444444
0.22728589447008238,0.9338888888888889
0.21918907166355187,0.9344444444444444
0.22079906865126556,0.9344444444444444
0.2153259768916501,0.9377777777777778
0.21693878885358572,0.9355555555555556
0.21846129018399452,0.9344444444444444
0.22232803081472716,0.9372222222222222
0.22668073893421226,0.9344444444444444
0.22722119400898616,0.9327777777777778
0.22227167138622866,0.9361111111111111
0.2219638890359137,0.935
0.22435566196011172,0.9355555555555556
0.2185531990726789,0.9361111111111111
0.2269266075640917,0.9333333333333333
0.2196536481794384,0.935
0.21624518786039618,0.9338888888888889
0.22342031298412218,0.9355555555555556
0.2221408808645275,0.9377777777777778
0.22038892295625476,0.9355555555555556
0.21748147166437573,0.9394444444444444
0.21778560469547908,0.9383333333333334
0.22114454637798997,0.9377777777777778
0.2084415450029903,0.9361111111111111
0.21159005691607793,0.9394444444444444
0.22114108307494057,0.94
0.20713198161787458,0.9388888888888889
0.20381745781335567,0.9344444444444444
0.21137092909879154,0.9361111111111111
0.21974070316387548,0.935
0.22078541174530983,0.9405555555555556
0.219645995878511,0.9355555555555556
0.21760727523929543,0.9388888888888889
0.22285709760255284,0.9338888888888889
0.21947171865238083,0.9388888888888889
0.21707372069772746,0.9366666666666666
0.21802676551043987,0.9366666666666666
0.22045194047606653,0.9366666666666666
0.21668901200095814,0.9388888888888889
0.22102413567403953,0.9372222222222222
0.22023179759581885,0.9388888888888889
0.22363815310928556,0.9361111111111111
0.22434072636067867,0.9383333333333334
0.22442441509001784,0.9333333333333333
0.21927597830692927,0.9355555555555556
0.2214541140033139,0.935
0.21518182556662294,0.9361111111111111
0.2120586596429348,0.94
0.2265862581382195,0.9388888888888889
0.21810359593894746,0.9394444444444444
0.21713382974267006,0.9388888888888889
0.22397396864990393,0.9372222222222222
0.21434264783230092,0.9388888888888889
0.21748051116036043,0.9366666666666666
0.2254748546414905,0.9372222222222222
0.2165394387476974,0.9377777777777778
0.2156578421882457,0.9383333333333334
0.2117470844835043,0.9388888888888889
0.21192397279043992,0.9361111111111111
0.21574372463756136,0.9366666666666666
0.2132185865110821,0.9388888888888889
0.21352313400970566,0.9377777777777778
0.215881667137146,0.9377777777777778
0.21094938081171777,0.9422222222222222
0.20913006459673245,0.9411111111111111
0.21793477196246386,0.9405555555555556
0.22040378578835063,0.9394444444444444
0.21886846562226614,0.9394444444444444
0.22004611055056253,0.9361111111111111
0.21864495363500383,0.9383333333333334
0.22133590241273243,0.9372222222222222
0.210935585933427,0.9405555555555556
0.21521855298015807,0.9377777777777778
0.21989414959318107,0.9405555555555556
0.21035651697052848,0.9416666666666667
0.21057113356888293,0.9388888888888889
0.22028654666410552,0.9361111111111111
0.21941437179015744,0.94
0.22842621626953283,0.9361111111111111
0.2179683867510822,0.9383333333333334
0.21312192449967066,0.9394444444444444
0.21435746484332616,0.9394444444444444
0.2148065183808406,0.9405555555555556
0.20887489351961347,0.9383333333333334
0.21297666168047322,0.9383333333333334
0.22063994557493263,0.9383333333333334
0.21172710527976354,0.9366666666666666
0.2170161679531965,0.9372222222222222
0.21383177667856215,0.9377777777777778
0.2160075571305222,0.9388888888888889
0.21500929365969368,0.9372222222222222
0.2157218689347307,0.9361111111111111
0.2164437577293979,0.9377777777777778
0.20682204148007763,0.9405555555555556
0.21411117227541077,0.94
0.22344758455124167,0.935
0.22308505385286279,0.9372222222222222
0.22059837259352208,0.9355555555555556
0.22806213224927585,0.9411111111111111
0.22425681314534612,0.9394444444444444
0.2291672647040751,0.9433333333333334
0.22399163972172473,0.9416666666666667
0.22586234213577377,0.9394444444444444
0.21955426376726891,0.9411111111111111
0.2146368667980035,0.9422222222222222
0.2219444337901142,0.9377777777777778
0.22209662119547527,0.94
0.2247016035268704,0.9394444444444444
0.23038270930449167,0.94
0.23025232647856075,0.9383333333333334
0.227424961299532,0.9372222222222222
0.21555589258670807,0.9405555555555556
0.20630332037806512,0.9416666666666667
0.2120934612883462,0.9422222222222222
0.2152920195625888,0.9416666666666667
0.2178382796049118,0.935
0.21611116104655795,0.9372222222222222
0.2254640972117583,0.9361111111111111
0.2264555431322919,0.9377777777777778
0.22560616498192151,0.935
0.22690334858165848,0.9388888888888889
0.22095142930746078,0.9361111111111111
0.23012143899997076,0.9383333333333334
0.22320630331834157,0.9366666666666666
0.22230326739450296,0.9388888888888889
0.2259017839241359,0.9366666666666666
0.22814958981341785,0.935
0.2262526167018546,0.9361111111111111
0.21674608263704512,0.9383333333333334
0.2285491255256865,0.9394444444444444
0.22734111480414868,0.9383333333333334
0.23941359390815098,0.9344444444444444
0.22930261626425716,0.9377777777777778
0.21727813322097064,0.9405555555555556
0.2261435566511419,0.9366666666666666
0.22829801040391126,0.9394444444444444
0.2354588501734866,0.9377777777777778
0.2326955694374111,0.9361111111111111
0.22981811453898748,0.9355555555555556
0.23822432062692112,0.9394444444444444
0.24152743130094476,0.9361111111111111
0.23224104166858725,0.9355555555555556
0.23871220786538389,0.9338888888888889
0.22437252370019753,0.9383333333333334
0.22429897401067947,0.94
0.22581234229521618,0.94
0.22936766428252062,0.9372222222222222
0.22762715480807755,0.9383333333333334
0.23564989067614078,0.9366666666666666
0.22384671551485857,0.9372222222222222
0.23379765472064415,0.9327777777777778
0.2253391664682163,0.9383333333333334
0.23172072479294406,0.9377777777777778
0.2226678896115886,0.9366666666666666
0.22835691867189276,0.9344444444444444
0.22039278127666978,0.9377777777777778
0.2247213522841533,0.9394444444444444
0.2307281439834171,0.9361111111111111
0.24299855531089837,0.9366666666666666
0.23388989145971006,0.9361111111111111
0.2326472708251741,0.935
0.23452195009423626,0.9344444444444444
0.2279837789841824,0.94
0.239618205262555,0.9344444444444444
0.23666797641250822,0.9355555555555556
0.2241137946728203,0.9361111111111111
0.22156610534009005,0.9355555555555556
0.22666447074876891,0.9355555555555556
0.22661891742712922,0.9366666666666666
0.21779597919020388,0.9372222222222222
0.2218152656695909,0.9366666666666666
0.22243196483701466,0.9377777777777778
0.21932572325070698,0.9388888888888889
0.2259936295532518,0.9372222222222222
0.2275877445522282,0.9366666666666666
0.2216779334636198,0.94
0.21680664762026733,0.9355555555555556
0.22711319763627316,0.9355555555555556
0.22685109390152824,0.9322222222222222
0.23068181756469938,0.9338888888888889
0.22971033117837375,0.9377777777777778
0.22549457411799165,0.9372222222222222
0.22703854830728637,0.9366666666666666
0.22255309594174227,0.9383333333333334
0.22622091884414355,0.9338888888888889
0.22088922900044256,0.9355555555555556
0.22644730907347468,0.9355555555555556
0.22256795372400018,0.9327777777777778
0.22841591890487406,0.9344444444444444
0.22869198630253473,0.9333333333333333
0.22828198437889416,0.9394444444444444
0.2292009587254789,0.9355555555555556
0.22277685501509242,0.9338888888888889
0.22288454598850674,0.9427777777777778
0.22467962965369226,0.9394444444444444
0.22460731701718437,0.9388888888888889
0.2227107181482845,0.9377777777777778
0.22126252475712035,0.9405555555555556
0.22328932729032305,0.9411111111111111
0.22437959253374073,0.9405555555555556
0.22261179755959246,0.9416666666666667
0.21496991227070492,0.9433333333333334
0.22142629814644654,0.9394444444444444
0.21628645586470763,0.9433333333333334
0.2192036343531476,0.9422222222222222
0.21844938897424274,0.9383333333333334
0.21685096866554684,0.9372222222222222
0.22270600352022382,0.935
0.22704332094225618,0.9366666666666666
0.23602993750323853,0.9361111111111111
0.21894277804841597,0.9383333333333334
0.2283732426746024,0.9383333333333334
0.2249531302559707,0.9388888888888889
0.22134606833259265,0.9388888888888889
0.22447236466945875,0.9377777777777778
0.2297776329310404,0.9344444444444444
0.22857336880018314,0.9377777777777778
0.2372703307784266,0.9355555555555556
0.2417317510644595,0.9333333333333333
0.23043242358913024,0.9327777777777778
0.21616117268800736,0.9383333333333334
0.2193330232716269,0.9405555555555556
0.23012534616722,0.9416666666666667
0.22632200038267505,0.9416666666666667
0.22819269623193475,0.9388888888888889
0.22944850883343154,0.9344444444444444
0.23424899668950175,0.9355555555555556
0.24417453915294673,0.9372222222222222
0.23318976156827476,0.9372222222222222
0.22301325214198894,0.9372222222222222
0.23483760742263662,0.9388888888888889
0.2284092333747281,0.9388888888888889
0.23039447296410798,0.9355555555555556
0.22281884712063604,0.9416666666666667
0.23075884836001528,0.9394444444444444
0.2254856341249413,0.9388888888888889
0.22760090184294515,0.9394444444444444
0.22295723138997953,0.9411111111111111
0.22558463676108254,0.9422222222222222
0.22477194731848107,0.9416666666666667
0.22181841218637097,0.9377777777777778
0.22367610484775569,0.9416666666666667
0.22467086591861316,0.935
0.22966397600455415,0.9366666666666666
0.23107438918203116,0.9338888888888889
0.23723371285117334,0.9366666666666666
0.231365856534491,0.9361111111111111
0.23427422943007614,0.9327777777777778
0.23493549855218993,0.935
0.2251449708123174,0.9377777777777778
0.2238129090372887,0.9383333333333334
0.2222996102935738,0.9372222222222222
0.22010799469633235,0.9361111111111111
0.21931006675793066,0.9372222222222222
0.22042214198658863,0.9383333333333334
0.23417494953092602,0.9366666666666666
0.22843682864473927,0.935
0.21808902128289143,0.9361111111111111
0.2274449353127016,0.9355555555555556
0.22547607952314946,0.9372222222222222
0.2271566336767541,0.9388888888888889
0.2280224121693108,0.9355555555555556
0.22443064000043605,0.9383333333333334
0.23294772788882256,0.9388888888888889
0.2397404821589589,0.9388888888888889
0.22952064691318405,0.9394444444444444
0.2300139075683223,0.935
0.23275919151388935,0.9355555555555556
0.23031868391566807,0.9377777777777778
0.2268912213626835,0.94
0.23313802588317128,0.9388888888888889
0.23163437732391887,0.9411111111111111
0.22836204614904193,0.9422222222222222
0.23589665269686116,0.9416666666666667
0.23829392039113576,0.9433333333333334
0.23196993275649017,0.94
0.2246590965323978,0.9377777777777778
0.2257120247102446,0.9411111111111111
0.236801966747476,0.9394444444444444
0.23866854477673768,0.94
0.23327780441277557,0.9422222222222222
0.23728231486346987,0.9416666666666667
0.2229446676870187,0.9427777777777778
0.23388263321585126,0.9377777777777778
