SeqCone-3-1024 loss,SeqCone-3-1024 acc
0.6983591323428684,0.8194444444444444
0.5417354649967617,0.8533333333333334
0.4573330028851827,0.8788888888888889
0.4205627508295907,0.8833333333333333
0.3995793591605292,0.8938888888888888
0.38421203003989324,0.8916666666666667
0.35464433285925123,0.9016666666666666
0.3339852162202199,0.905
0.32649527933862477,0.9083333333333333
0.3228427380985684,0.9044444444444445
0.30325789242982865,0.9105555555555556
0.30401582072178523,0.915
0.3192170987526576,0.9066666666666666
0.291556857559416,0.9166666666666666
0.27805922398964567,0.9188888888888889
0.28026155756579507,0.9166666666666666
0.2964815862973531,0.9122222222222223
0.2701654713021384,0.9216666666666666
0.2759533537758721,0.9194444444444444
0.25423190411594176,0.9266666666666666
0.2613512692848841,0.9238888888888889
0.2519335075881746,0.9283333333333333
0.25480538547039033,0.9222222222222223
0.26478772872024114,0.9266666666666666
0.2598310078514947,0.9227777777777778
0.2438117390871048,0.9283333333333333
0.2529299302895864,0.9266666666666666
0.25001503768894406,0.9261111111111111
0.24340959995985031,0.9277777777777778
0.24507113016313978,0.9333333333333333
0.23555466989676158,0.9266666666666666
0.23262241873476242,0.9266666666666666
0.23857703420850965,0.9294444444444444
0.24102433386776181,0.9261111111111111
0.2471319597462813,0.9272222222222222
0.24982768749197323,0.9233333333333333
0.23848360955715178,0.9261111111111111
0.23748327086369198,0.9255555555555556
0.22878923656211958,0.9311111111111111
0.22945534017350938,0.9305555555555556
0.22553941673702663,0.9311111111111111
0.23045924045973354,0.9316666666666666
0.22741032150056628,0.9316666666666666
0.24061056786113316,0.9266666666666666
0.22880569769276513,0.9294444444444444
0.22864043881495794,0.9316666666666666
0.23161402920881907,0.9272222222222222
0.23126464860306845,0.93
0.2296790261897776,0.9316666666666666
0.23205277178022596,0.9294444444444444
0.22256273594167497,0.935
0.2171051315135426,0.9327777777777778
0.22248879002200234,0.9333333333333333
0.2356378649837441,0.9333333333333333
0.23456778556108474,0.9316666666666666
0.22188800901174546,0.9316666666666666
0.22394560012552472,0.9327777777777778
0.21685619038012294,0.9311111111111111
0.21410404685470794,0.9316666666666666
0.2084848689701822,0.9405555555555556
0.21461566074026955,0.9338888888888889
0.21790704655978416,0.9305555555555556
0.23065629382928213,0.9344444444444444
0.22779885053634644,0.93
0.21903557280699412,0.935
0.21289481305413777,0.9366666666666666
0.21727584294146962,0.9372222222222222
0.21929081734683778,0.9366666666666666
0.21996375974681642,0.9372222222222222
0.2134580874691407,0.9394444444444444
0.20869190456138717,0.935
0.22398850495616596,0.93
0.21291534331109788,0.9372222222222222
0.21618929318255847,0.9366666666666666
0.222917937628097,0.9344444444444444
0.2204696402615971,0.9355555555555556
0.2266479201035367,0.9344444444444444
0.21457891038722463,0.9372222222222222
0.231041325463189,0.9355555555555556
0.22043994890318977,0.9344444444444444
0.22152776897781426,0.9372222222222222
0.2145851917233732,0.9377777777777778
0.2144590667883555,0.9372222222222222
0.21542725804779264,0.9427777777777778
0.22032476966579756,0.9388888888888889
0.21295134411917793,0.9411111111111111
0.22331844795081351,0.935
0.21701516254080666,0.9377777777777778
0.2273927834464444,0.935
0.21228617433044644,0.9383333333333334
0.2094763152052959,0.9383333333333334
0.22276312740312681,0.9355555555555556
0.2153247381332848,0.9361111111111111
0.2158780263695452,0.9405555555555556
0.22314701100190482,0.9377777777777778
0.2232056576344702,0.9355555555555556
0.21971692347692118,0.935
0.22046508217023478,0.9383333333333334
0.2156660634610388,0.9394444444444444
0.2148968369762103,0.9388888888888889
0.22765628923972447,0.9338888888888889
0.2118818430023061,0.935
0.21940056598020924,0.9388888888888889
0.2313561369975408,0.9355555555555556
0.22701488736602995,0.9361111111111111
0.22730353177421622,0.9338888888888889
0.21836614806618956,0.9422222222222222
0.22665861891375647,0.9355555555555556
0.22539961743685935,0.9327777777777778
0.22824688507450952,0.935
0.23128099928299586,0.9333333333333333
0.229476144876745,0.9333333333333333
0.22857796028256416,0.9366666666666666
0.2347195704612467,0.9344444444444444
0.23120125234127045,0.9338888888888889
0.21931340022219553,0.9383333333333334
0.22226160522964267,0.9355555555555556
0.20947270643379953,0.9411111111111111
0.22073936614725326,0.9377777777777778
0.2211397268374761,0.9422222222222222
0.21770896477003893,0.9422222222222222
0.21678814091616205,0.9411111111111111
0.2220440628255407,0.935
0.20895428395933574,0.9383333333333334
0.21122075065970422,0.9388888888888889
0.2220290682464838,0.9372222222222222
0.2277719715817107,0.935
0.23167510941624642,0.9366666666666666
0.23937628399166797,0.9338888888888889
0.23211663516031372,0.9388888888888889
0.21671771196855438,0.9355555555555556
0.2217905859152476,0.9366666666666666
0.23924174610939292,0.935
0.22374837250345284,0.9344444444444444
0.23294654803143608,0.9355555555555556
0.24475451374219523,0.93
0.22332459009355968,0.9405555555555556
0.23303478331615526,0.935
0.22798791683382458,0.9355555555555556
0.2329882360663679,0.9361111111111111
0.23825347445077366,0.9322222222222222
0.22239366539650493,0.9394444444444444
0.23161163010531002,0.9394444444444444
0.22434605323606066,0.9394444444444444
0.2283899440533585,0.9405555555555556
0.2346209896231691,0.9344444444444444
0.23028788870407477,0.9333333333333333
0.22890636563301087,0.9355555555555556
0.23624032034642167,0.9405555555555556
0.23528603208561738,0.9388888888888889
0.2368471494068702,0.9344444444444444
0.2252161685998241,0.9388888888888889
0.23074529423481888,0.9372222222222222
0.22712776430365111,0.9394444444444444
0.22674905228945944,0.9416666666666667
0.22274147978259456,0.9372222222222222
0.2334911761350102,0.9355555555555556
0.2334562279532353,0.9383333333333334
0.23241831361005705,0.9411111111111111
0.23046800423413516,0.9361111111111111
0.23143742261661424,0.9383333333333334
0.2565969045749969,0.935
0.2529578325069613,0.9344444444444444
0.24164797242730857,0.9338888888888889
0.2324968972057104,0.9366666666666666
0.22685732112990487,0.9377777777777778
0.22872040374825398,0.9366666666666666
0.2233828971369399,0.9366666666666666
0.22137965185774697,0.9394444444444444
0.230787012256268,0.94
0.22043377872970368,0.9377777777777778
0.2294549905922678,0.9377777777777778
0.24248129975464608,0.9383333333333334
0.23308199611802896,0.9388888888888889
0.22606012494199806,0.9388888888888889
