SeqCone-2-1024 loss,SeqCone-2-1024 acc
0.5791190338134765,0.8516666666666667
0.4891611060831282,0.8672222222222222
0.4284033698505825,0.8872222222222222
0.4042135508855184,0.8933333333333333
0.3706642552216848,0.9044444444444445
0.3452278923988342,0.9061111111111111
0.3289265548520618,0.9105555555555556
0.3385523001352946,0.8983333333333333
0.3232262830932935,0.905
0.30105632116397224,0.9133333333333333
0.2837854571474923,0.9205555555555556
0.2716539313395818,0.9161111111111111
0.2626746549540096,0.9227777777777778
0.2657038102216191,0.9272222222222222
0.26125680373774635,0.9305555555555556
0.25862747944063613,0.9238888888888889
0.2645945564905802,0.9183333333333333
0.2533544378810459,0.9238888888888889
0.24151297221581142,0.9266666666666666
0.25290427909957036,0.9233333333333333
0.23966299639807806,0.93
0.23947853449318143,0.9288888888888889
0.2325917570458518,0.9283333333333333
0.22851255628797743,0.93
0.22474980215231577,0.925
0.23520491225851906,0.9288888888888889
0.23023263505763478,0.9277777777777778
0.22708080038428308,0.9333333333333333
0.23026603993442324,0.9288888888888889
0.235984233253532,0.9305555555555556
0.22644370118776957,0.9272222222222222
0.23939884622891744,0.93
0.2241131525569492,0.9316666666666666
0.22597088472710716,0.9311111111111111
0.2231985221306483,0.9272222222222222
0.22693443059921264,0.9294444444444444
0.2152878760960367,0.9355555555555556
0.22251355098353492,0.9277777777777778
0.21253560380803213,0.9305555555555556
0.2158569953838984,0.9305555555555556
0.22111437757809957,0.9272222222222222
0.2134524890449312,0.9327777777777778
0.2149194887942738,0.9338888888888889
0.22162778553035525,0.9327777777777778
0.22037536687321133,0.9288888888888889
0.21369010584221945,0.9383333333333334
0.20945600082476934,0.9327777777777778
0.21283718812796804,0.9305555555555556
0.21238724248276816,0.9316666666666666
0.21027853882975048,0.9305555555555556
0.21469255665938058,0.9383333333333334
0.21277169457740253,0.9361111111111111
0.2254136700100369,0.9311111111111111
0.21111061639255949,0.935
0.21633033606741164,0.9366666666666666
0.21602374113268322,0.935
0.2225528730617629,0.9266666666666666
0.2133648783299658,0.9383333333333334
0.2118047203620275,0.935
0.20711012431316905,0.9422222222222222
0.21437763243913652,0.9372222222222222
0.21362991988658905,0.9355555555555556
0.2083370963566833,0.9383333333333334
0.20888945357667074,0.9372222222222222
0.21144560595353445,0.9355555555555556
0.2048688057727284,0.9372222222222222
0.20567311632964347,0.9372222222222222
0.20463174164295198,0.9361111111111111
0.19772173186143238,0.9383333333333334
0.19697783946990965,0.9366666666666666
0.20530294590526157,0.9383333333333334
0.20623319622543124,0.9377777777777778
0.2205140780740314,0.9338888888888889
0.2120436813102828,0.9355555555555556
0.20020414527919558,0.9383333333333334
0.20548064534862837,0.9344444444444444
0.20523949676089817,0.9327777777777778
0.20601606888903512,0.9366666666666666
0.21943118542432785,0.9333333333333333
0.2146865175333288,0.9338888888888889
0.2131729619536135,0.9383333333333334
0.21989156410098076,0.9361111111111111
0.21243797014156976,0.9355555555555556
0.21630271246035893,0.9355555555555556
0.205612243645721,0.9355555555555556
0.2107628000775973,0.9322222222222222
0.2063201435572571,0.9377777777777778
0.20732378176516958,0.9394444444444444
0.20067660139666663,0.9394444444444444
0.21099508807063103,0.9361111111111111
0.21934971382220586,0.9327777777777778
0.2097858216530747,0.9383333333333334
0.20855790411432584,0.9361111111111111
0.21332191245423424,0.9333333333333333
0.2235105523798201,0.9311111111111111
0.21201809547013706,0.94
0.22503274747067029,0.9344444444444444
0.21878451459937626,0.9355555555555556
0.21896372793449295,0.9361111111111111
0.21862869875298607,0.9361111111111111
0.21614114811023077,0.9361111111111111
0.20801875410808457,0.9344444444444444
0.21195297910107508,0.9305555555555556
0.22701660614874627,0.9311111111111111
0.21876803014841345,0.9366666666666666
0.21889420507682694,0.9355555555555556
0.21486348665422864,0.9366666666666666
0.21214771466122734,0.9388888888888889
0.21803671605057187,0.9355555555555556
0.21579826764762403,0.9361111111111111
0.22414509259992177,0.9355555555555556
0.21620287658439744,0.9377777777777778
0.2107261849857039,0.935
0.2226956061191029,0.9355555555555556
0.20996902632216613,0.9372222222222222
0.21480409004622036,0.9383333333333334
0.21484451794789897,0.9366666666666666
0.21492067714532218,0.935
0.20836400418645806,0.9372222222222222
0.21929352997077836,0.9361111111111111
0.21214915118283695,0.9383333333333334
0.21701977148652077,0.9361111111111111
0.21815836326115662,0.9372222222222222
0.21553648269838757,0.9366666666666666
0.2104178518222438,0.9372222222222222
0.20582281549357706,0.9405555555555556
0.2147445190946261,0.9394444444444444
0.21750317154659166,0.94
0.20779079478647974,0.9372222222222222
0.20611389151877826,0.9344444444444444
0.2215288343363338,0.9322222222222222
0.21585670861932965,0.9344444444444444
0.2086136073453559,0.9377777777777778
0.2209793796307511,0.9372222222222222
0.21819580475489297,0.9383333333333334
0.20382262834244305,0.9433333333333334
0.20981850459343857,0.9394444444444444
0.21859444596701197,0.9327777777777778
0.22553657331400448,0.9327777777777778
0.21580777303212217,0.9388888888888889
0.22115744845734703,0.9344444444444444
0.21799455234573947,0.9338888888888889
0.21015605068869062,0.9361111111111111
0.2087901207142406,0.9355555555555556
0.20938628513779906,0.9361111111111111
0.21132344605194198,0.9372222222222222
0.22548045438196923,0.9355555555555556
0.2240248437722524,0.9366666666666666
0.2160908843576908,0.9355555555555556
0.21996547673311498,0.935
0.21507753312587738,0.9372222222222222
0.21412121100558176,0.9355555555555556
0.20913532430099116,0.9422222222222222
0.2157798452840911,0.9383333333333334
0.2094406372639868,0.9372222222222222
0.21700623033775224,0.9366666666666666
0.21870096787810325,0.9372222222222222
0.2207112366706133,0.9361111111111111
0.22322413050466114,0.9377777777777778
0.20462523389193746,0.9388888888888889
0.21025735043817095,0.9416666666666667
0.2077671289195617,0.9444444444444444
0.21819588795304298,0.9377777777777778
0.20760138168103165,0.9427777777777778
0.21968370923565494,0.9383333333333334
0.22631344286931884,0.935
0.2271434795856476,0.935
0.21180531768335237,0.9355555555555556
0.21563683554530144,0.9422222222222222
0.21447289638221265,0.935
0.21199846318612495,0.9361111111111111
0.2063877376417319,0.9411111111111111
0.2085219017499023,0.9388888888888889
0.21477372405429682,0.9383333333333334
0.2132788300762574,0.9411111111111111
0.21876850720081065,0.9411111111111111
0.22330988302826882,0.935
0.22188297545744312,0.9366666666666666
0.23124236067136128,0.9366666666666666
0.23557137295603753,0.9327777777777778
0.22243853495352797,0.9372222222222222
0.22774452260798878,0.9327777777777778
0.22476757950252957,0.9383333333333334
0.22491671504245864,0.9394444444444444
0.21919693388044834,0.9361111111111111
0.22207552894949914,0.94
0.21534360127316582,0.9394444444444444
0.21799394690328175,0.94
0.21744361112515131,0.94
0.2227988092849652,0.9383333333333334
0.2281601854910453,0.9355555555555556
0.21728940330445767,0.9388888888888889
0.22778755788587862,0.9383333333333334
0.2228315857052803,0.9388888888888889
0.21941934655937884,0.9405555555555556
0.21937175502379735,0.94
0.225859980036815,0.9383333333333334
0.2248488796585136,0.9338888888888889
0.21526593099037805,0.9388888888888889
0.219974129166868,0.9372222222222222
0.22577625112401115,0.9372222222222222
0.23411076379319032,0.9372222222222222
0.2336703848093748,0.9366666666666666
0.2284851867126094,0.9355555555555556
0.22635706627948415,0.9355555555555556
0.23640783194038603,0.9322222222222222
0.22593293444150023,0.9333333333333333
0.2153312166945802,0.9344444444444444
0.22114689899815454,0.9366666666666666
0.22546242088907295,0.9333333333333333
0.22054442774918345,0.9383333333333334
0.21934863232904012,0.9355555555555556
0.2311349686483542,0.9344444444444444
0.22321112465527324,0.9333333333333333
0.22594379043413534,0.935
0.22473509176737733,0.9372222222222222
0.23476587366726664,0.9333333333333333
0.22874544183413187,0.9394444444444444
0.22904979512095452,0.9394444444444444
0.23440315138962534,0.9344444444444444
0.23318622720738252,0.9344444444444444
0.22551177833643224,0.9377777777777778
0.23015629389219813,0.9377777777777778
0.22728686588505903,0.9355555555555556
0.23060144825114146,0.9372222222222222
0.22785697388152282,0.9366666666666666
0.21917056274082924,0.9377777777777778
0.22178773859722747,0.9372222222222222
0.23053867196871175,0.9383333333333334
0.21968800757080317,0.9377777777777778
0.22415292549464438,0.9366666666666666
0.22836883905861113,0.9366666666666666
0.22479807567265297,0.9355555555555556
0.22915963839739562,0.9366666666666666
0.22162275845805804,0.9416666666666667
0.23304558599160777,0.9394444444444444
0.2259560095436043,0.9394444444444444
0.22692472014162277,0.9361111111111111
0.21638660453259945,0.9405555555555556
0.22578733946300214,0.9322222222222222
0.22378408641450934,0.9383333333333334
0.23043312483363682,0.9366666666666666
0.24051872627602683,0.9333333333333333
0.23265473526385094,0.9355555555555556
0.2316038302746084,0.9366666666666666
0.23270936732490857,0.935
0.23451162391238742,0.9355555555555556
0.23841761120491559,0.935
0.22384875557488865,0.9361111111111111
0.22938754748139117,0.9383333333333334
0.22765276081860064,0.9355555555555556
0.24413159167187082,0.9338888888888889
0.22481542747053834,0.9361111111111111
0.22177034548587268,0.9361111111111111
0.22175526914497218,0.9366666666666666
0.22057632429732216,0.9411111111111111
0.22356525181896156,0.9333333333333333
0.2232618431415823,0.9361111111111111
0.23078094168669647,0.9377777777777778
0.23197225087218815,0.9366666666666666
0.23212024596830208,0.9372222222222222
0.22743390921089385,0.9344444444444444
0.23912190959271457,0.9311111111111111
0.22834741233951517,0.9361111111111111
0.22776688420110278,0.9394444444444444
0.22199915259248681,0.9388888888888889
0.21936278699172868,0.9416666666666667
0.21607387509610917,0.9377777777777778
0.22294126100838185,0.9377777777777778
0.22817609713309342,0.9394444444444444
0.23579157777130605,0.9394444444444444
0.22571769557065435,0.935
0.22635640929142634,0.9361111111111111
0.22567238577538065,0.9377777777777778
0.23442919743557772,0.9361111111111111
0.22084644480711885,0.9377777777777778
0.21725699916481972,0.9366666666666666
0.21867425269136825,0.9394444444444444
0.21799284757011467,0.9377777777777778
0.22512755322787498,0.94
0.22006951218677892,0.9366666666666666
0.21691568166845374,0.9377777777777778
0.22602494145226149,0.9388888888888889
0.23850438934233453,0.9311111111111111
0.2225143565527267,0.9377777777777778
0.21481299907382992,0.9355555555555556
0.22520207374874088,0.9377777777777778
0.22975481693943342,0.9338888888888889
0.22705879119535288,0.9355555555555556
0.2261754265593158,0.9394444444444444
0.22644088887506061,0.9405555555555556
0.22700503648983109,0.9411111111111111
0.23781287756645017,0.9394444444444444
0.22563628649546041,0.9383333333333334
0.24034533382289938,0.9383333333333334
0.23652625788003206,0.9355555555555556
0.22902899419267972,0.9377777777777778
0.22719961220605506,0.9394444444444444
0.23556091030438742,0.9372222222222222
0.23612008912281857,0.9355555555555556
0.236599225199057,0.935
0.24088114177601205,0.9361111111111111
0.25159173285381664,0.9361111111111111
0.2533796366304159,0.9361111111111111
0.2484352727731069,0.9372222222222222
0.23225051385247045,0.9405555555555556
0.2329754201322794,0.9416666666666667
0.2286928633807434,0.9377777777777778
0.23339798235851858,0.9383333333333334
0.24731992500523725,0.9377777777777778
0.2534257182334032,0.9377777777777778
0.2451605019801193,0.94
0.24444939784705638,0.9355555555555556
0.24538196951978736,0.9361111111111111
0.24380249520349834,0.9361111111111111
0.24774817295372487,0.9355555555555556
0.24556388400908974,0.9388888888888889
0.24031977837698326,0.9405555555555556
0.2382014757518967,0.9383333333333334
0.22673677557665442,0.9416666666666667
0.22414873454926743,0.9416666666666667
0.2275071759066648,0.9388888888888889
0.22651083980583483,0.9422222222222222
0.22753166269717945,0.9388888888888889
0.2301295449357066,0.9383333333333334
0.22947323750704526,0.9383333333333334
0.23424677178263664,0.94
0.23500530082111556,0.9361111111111111
0.2309300894745522,0.9377777777777778
0.22595807554821173,0.9388888888888889
0.23023565711246596,0.9394444444444444
0.22502476402868826,0.9394444444444444
0.22983575699643957,0.94
0.22959298988183338,0.9427777777777778
0.23002211320110494,0.9422222222222222
0.23090615650431978,0.9416666666666667
0.23621314292566645,0.9422222222222222
0.23959181854087447,0.9388888888888889
0.2435412499598331,0.9377777777777778
0.2473672796289126,0.9377777777777778
0.24039591135250196,0.9377777777777778
0.2436588576146298,0.9366666666666666
0.23511030270407599,0.94
0.24599847115576268,0.9366666666666666
0.24521262953678766,0.9355555555555556
0.23902987752523688,0.9344444444444444
