Seq-2-1024 loss,Seq-2-1024 acc
0.5523388030793932,0.8572222222222222
0.46380657619900173,0.8838888888888888
0.4092137904961904,0.8905555555555555
0.36444457994567026,0.9011111111111111
0.34977299637264675,0.9
0.32892695705095926,0.9094444444444445
0.3012302213244968,0.9188888888888889
0.29039548655351005,0.9144444444444444
0.2792210613356696,0.9216666666666666
0.28661569827132755,0.9211111111111111
0.2743337851100498,0.9205555555555556
0.2644413888454437,0.9194444444444444
0.2605843230088552,0.9194444444444444
0.2564237160152859,0.9255555555555556
0.2673445144626829,0.9166666666666666
0.24598997672398884,0.93
0.2433343266778522,0.9233333333333333
0.2474557297097312,0.9288888888888889
0.25160070684221053,0.9233333333333333
0.24747639338175456,0.9216666666666666
0.23683197617530824,0.9244444444444444
0.2380211298333274,0.9222222222222223
0.22980060014459822,0.9311111111111111
0.22773546212249332,0.9272222222222222
0.23040067229006025,0.93
0.23784257696734534,0.9266666666666666
0.23779459085729387,0.9277777777777778
0.2266572892003589,0.93
0.2229435025321113,0.9255555555555556
0.21820634166399638,0.9316666666666666
0.21445464842849307,0.9305555555555556
0.21727136340406206,0.9316666666666666
0.21217155701584287,0.9277777777777778
0.22005540370941162,0.9238888888888889
0.21745307717058393,0.9322222222222222
0.21997699701123768,0.9244444444444444
0.2137665742635727,0.9344444444444444
0.21495455182260936,0.9316666666666666
0.20904585149553087,0.9305555555555556
0.20394881880945628,0.9327777777777778
0.20652640150652993,0.935
0.205938830524683,0.9366666666666666
0.2054557831088702,0.9366666666666666
0.21472931186358135,0.9338888888888889
0.21746054619550706,0.9288888888888889
0.2104673181970914,0.9338888888888889
0.20949341244167752,0.9338888888888889
0.2083813083006276,0.9322222222222222
0.20223112099700505,0.9405555555555556
0.21718105895651713,0.9327777777777778
0.20719418694575628,0.9316666666666666
0.20415053334501054,0.9333333333333333
0.21452805295586586,0.9277777777777778
0.21354994065231747,0.9322222222222222
0.2076320043537352,0.9361111111111111
0.21033696638213265,0.93
0.21119617422421774,0.9361111111111111
0.19851047322154045,0.9405555555555556
0.20518330953187414,0.9327777777777778
0.21264004106322923,0.9366666666666666
0.22029359976450602,0.9338888888888889
0.2172426915499899,0.9322222222222222
0.2076362988187207,0.9388888888888889
0.20885428991582658,0.9394444444444444
0.20754190968142616,0.9361111111111111
0.20721544494231542,0.9366666666666666
0.2113384355770217,0.935
0.2169836825463507,0.9366666666666666
0.21555807699759802,0.9361111111111111
0.2105993867913882,0.9388888888888889
0.20474178420172798,0.9311111111111111
0.21085676083962124,0.935
0.21322186297840542,0.9383333333333334
0.21081700808472104,0.9355555555555556
0.21491957861516212,0.9372222222222222
0.20501292541623115,0.9355555555555556
0.21085187459985416,0.9305555555555556
0.21311142173078326,0.9333333333333333
