NN7 loss,NN7 acc
0.3567659324899388,0.8757905573910835
0.3190802697167359,0.8867480511226309
0.2921017703062858,0.8977055449506117
0.27810230305009354,0.9030004412501257
0.26481813056922376,0.9084424180114141
0.24889397220736761,0.9127077511398735
0.24477057646593464,0.9141785556173514
0.23635946832578628,0.9177084864807719
0.24858222371108357,0.9152081187796393
0.23848790507081466,0.9171201646687406
0.23826005837355033,0.9143991763582299
0.22408896352718255,0.9237387851154581
0.22174577845871704,0.9257243712310634
0.22052957775058388,0.9249154286781538
0.2155271261954574,0.9263862332082318
0.22074300968168342,0.9243271069274893
0.21343113498764715,0.9288130606828603
0.20609180333323207,0.9289601411972349
0.20540178857128977,0.9298426238539149
0.2064953490112052,0.9282247389321959
0.20951596900419656,0.9298426238539149
0.20727698446297613,0.9291072215888759
0.20589872419774963,0.9299161641417856
0.20604699381722616,0.9291807618855132
0.20404766696753318,0.9282247388708291
0.19870140737957911,0.9312398882188557
0.1987336267748551,0.9321959111020396
0.20387572972075188,0.9293278423297544
0.20664331990064444,0.9310192674779773
0.20055643826720906,0.9323429916164142
0.20433148461517156,0.9318282099695201
0.1995304714658757,0.9321959111634064
0.2028545508149407,0.9313134283839929
0.19819340667385865,0.9307986467984656
0.20565987333977534,0.9307251065719617
0.20305552071140942,0.9324165317815514
0.20489809457840052,0.9320488306490319
0.19883688123616458,0.9341079570525077
0.20380648203190854,0.9338137960851254
0.2027679584949994,0.933372554726102
0.203684508864065,0.933151934107957
0.20539838676812772,0.9336667156321176
0.20552675472058773,0.9307251066333284
0.20273195772131394,0.9352110604500662
0.20884725291696712,0.9329313133670786
0.20644460060387293,0.933887336372996
0.2068494605405933,0.9335931754056137
0.2065627529301053,0.933372554726102
0.20758841054385016,0.9318282099695201
0.20688990656747278,0.9341814972176449
0.20740670994897242,0.933372554726102
0.21145592405427763,0.9327106926875669
0.20678395242735048,0.9330048536637159
0.20394366546963433,0.9355787615212189
0.21096937434704255,0.9310192674779773
0.2126118504612266,0.9322694513285436
0.21230018134337783,0.9338137960851254
0.21471469088729156,0.9320488306490319
0.21252145268574218,0.9325636122345591
0.210591907582707,0.9322694513285436
0.21580391802394508,0.9339608765381332
0.20822863079632692,0.9327106926875669
0.20993610959133518,0.9331519340465904
0.22026543595704423,0.9315340490635046
0.21280283680982073,0.935358140903074
0.21197263731816127,0.9333725547874687
0.20985656979576395,0.9346962788031722
0.2159200024962697,0.9341814972790117
0.21423655485695714,0.9338137960851254
0.21290588012787853,0.933372554726102
0.22215766154897004,0.9335931754056137
0.21699240184352755,0.9330048535935825
0.21644565226311,0.9358729224886012
0.21060757923847717,0.9331519341167237
0.2131399146802663,0.9355787615825857
0.2165183822540417,0.9328577731405747
0.21380490277815625,0.9348433592561799
0.21409220683014046,0.9363877040127618
0.21687581269600617,0.9322694513285436
0.2210487853743904,0.9324900720781887
0.22519541863784368,0.9344756581236605
0.21583215783334142,0.9350639799356917
0.2198022448738996,0.9354316811295779
0.21983742574757206,0.9339608765381332
0.21345024373903398,0.9335931754056137
0.21444226558065305,0.9336667156321176
0.22041711389551638,0.9348433592561799
0.22033192573715474,0.9344756581236605
0.21081111094459468,0.936976025824793
0.22344118072883506,0.9328577731405747
