NN1 loss,NN1 acc
0.43086617625290935,0.8522576849799697
0.3518358634590033,0.8797617296748941
0.3424343043328173,0.8813796146667465
0.31713742414876495,0.8904986027532298
0.3007132064324825,0.8943962346878029
0.29158879961839823,0.8993234299249309
0.27942025404604837,0.9038829239769391
0.27815922269147536,0.9043241652658291
0.27217662595250813,0.906383291669305
0.26751840566844515,0.9082217973231358
0.2558540797444859,0.9121194293366091
0.2531853026163492,0.9137373142495613
0.25389747344618213,0.9134431534136792
0.24512052059322617,0.9166053831533467
0.24472462113139595,0.9168995440593624
0.24289704551108007,0.9166053830832134
0.24165839533680308,0.9166789233184839
0.23650406023884962,0.9177084864807719
0.23696344926490873,0.9200617737902633
0.22774225266839077,0.9212384173529589
0.22950629864432107,0.9210177967435806
0.2271770804907876,0.9231504633121936
0.22276716223029042,0.9256508309431928
0.22628640327375238,0.9240329460214738
0.22204542677158606,0.924032945960107
0.22179072108193695,0.9232240034685641
0.22155770185936513,0.923591704671217
0.21425879353818728,0.9269010148638924
0.21573798100919228,0.9278570377383096
0.21472758045857016,0.9266068539578768
0.2110269962722176,0.927636417058798
0.2146497630311612,0.9297690836975444
0.21454062282651168,0.9285188998382115
0.21286437245956202,0.9282982791586998
0.2114367745350978,0.9274893366759236
0.2085923281261142,0.9297690836887778
0.2096814789773261,0.9280041182526843
0.20616458755757444,0.9302838652743051
0.20997553438404093,0.9305780261189539
0.2087982387854117,0.9305780261803206
0.20637590399663716,0.9314605088983674
0.20841731917776593,0.9300632445334266
0.204947703288533,0.9315340490635046
0.20757809030950938,0.9327106926875669
0.20186703348049329,0.9330048535935825
0.20127389010944371,0.9299897043682894
0.20339779779567035,0.9318282099695201
0.2073450077065941,0.9294749227827622
0.20052121697175343,0.9332254743344609
0.20043134682317712,0.9321223708755357
0.20172108360898375,0.9330048535935825
0.2018070777083411,0.9335196351791097
0.19711935319031648,0.9335931754669804
0.1971334335761993,0.9330783938814532
0.1964449505994935,0.9341079570525077
0.19727907736297653,0.9344756581850272
0.1989104114850929,0.9348433593175467
0.19568866178456923,0.9359464627151052
0.20019288301568713,0.9356523018090895
0.20090605909529985,0.9338137960851254
0.1979721003124505,0.9349904397705545
0.20199995780954608,0.9334460949526059
0.19795591124130849,0.9336667156934844
0.2003205377021718,0.9341814972790117
0.19871784394829128,0.934622738638035
0.1989558793457532,0.9363877040741285
0.20020682658714695,0.9363877040127618
0.19999656277874592,0.9349168995440506
0.20264511496641738,0.9349904397705545
0.20043924451641412,0.9337402559199882
0.20547409979225187,0.9346962788645389
0.1977630486794869,0.9350639799356917
0.2010300120765899,0.9361670833946169
0.19713016482080226,0.936020002941609
0.20086163875788937,0.9339608765994999
0.20151259074436073,0.9358729224272345
0.20066208454296333,0.9332990144995981
0.19794143156994615,0.9357258420355935
0.20392758067100605,0.9353581408417072
0.20285246051532335,0.9348433593175467
0.2001763955361353,0.9355052213560818
0.1999124732495323,0.9363141638476247
0.20072438748744345,0.936020002941609
0.1983619715198206,0.9383732901897338
0.2007599495288852,0.9361670833946169
0.20103868187007518,0.9363141638476247
0.20260393810212604,0.936828945433152
0.20068304071451903,0.9390351522282688
0.19822797190098268,0.9386674510957493
0.2014955852144009,0.936828945433152
0.20152022725688673,0.9370495661126637
0.20496975662492753,0.9355052213560818
0.20400119277057288,0.9363141638476247
0.20957801115534327,0.9365347845271363
0.20449930943788666,0.9371966465656715
0.20533607363128842,0.9365347845271363
0.20898651046581718,0.9363141638476247
0.20210855288077917,0.9363877040127618
0.2025227151473606,0.9378585086042065
0.2038338164615226,0.9365347845271363
0.19989860773356125,0.9375643476981909
0.20406169755060233,0.936828945433152
0.2046198305556232,0.9380791292837182
0.2024887457592976,0.9379320488307104
0.20435704227363227,0.9369024856596558
0.20761046702611236,0.9371231063391675
0.20426859559935365,0.9371231063391675
0.20889091526875514,0.9380791292223515
0.20937053791730434,0.936020002941609
0.20409602060468035,0.9384468304162377
