NN0CV5 loss,NN0CV5 acc
0.4155243884784799,0.8666593139892351
0.3514766768056555,0.888937906688033
0.3213702792091618,0.8950038601850693
0.3021988558430018,0.9002977831631626
0.28041710707112394,0.9059225764087375
0.2805065411683597,0.9065843167859295
0.2709181395619105,0.908679827980371
0.2656567184930601,0.9065843167859295
0.2533922224852325,0.9157383920037524
0.2517014113212218,0.9138634609350417
0.24334797565211558,0.9158486820666177
0.23949878576954367,0.9183853535125205
0.23619718788686972,0.9165104224438098
0.23461662170589068,0.9187162237011165
0.2275468105647692,0.9221352156499419
0.22611912392433994,0.9214734752727499
0.2230878733768213,0.922796956027134
0.2265244378392247,0.9205911547698272
0.2166101317217953,0.9248924672215753
0.21694318565773282,0.9240101467186526
0.21436408483247135,0.9256644976616326
0.21280194929577725,0.9253336274730366
0.2103614017188227,0.9263262380388246
0.20834458126074637,0.9259953678502286
0.206419067423833,0.9288629094847274
0.2084032177491239,0.9245615970329792
0.20990698368386054,0.9275394287303433
0.20738814665501548,0.9276497187932087
0.20676025454404007,0.9259953678502286
0.201456191771951,0.9296349399247847
0.20267295618166112,0.9310687107420341
0.19916242618432997,0.9318407411820915
0.2012786191584218,0.9295246498619194
0.1980623735493542,0.9296349399247847
0.20341221703062565,0.9288629094847274
0.19681025381005163,0.9309584206791688
0.1960420652893658,0.9307378405534381
0.19469947031245838,0.9317304511192261
0.19426751678460907,0.9327230616850142
0.19698266457062488,0.9302966803019768
0.19229033782304128,0.9347082828165902
0.19681879989798728,0.9333848020622062
0.19408735242084013,0.9322819014335528
0.19078505561010464,0.9338259623136675
0.1907713883240575,0.9330539318736102
0.19200805447863364,0.9334950921250715
0.19023416842885246,0.9337156722508022
0.1916999791256711,0.9327230616850142
0.19242591903006426,0.9319510312449568
0.18607663072902864,0.9353700231937822
0.19102847556748648,0.9343774126279942
0.19027453306965836,0.9332745119993409
0.188430379224452,0.9351494430680515
0.1880100655742421,0.9363626337595702
0.18724481965078993,0.9348185728794555
0.18418001805170114,0.9360317635709742
0.18459269058958125,0.9363626337595702
0.1858033155368131,0.9343774126279942
0.18860678386764487,0.9354803132566475
0.18222152083221418,0.9377964045768196
0.1841339802625648,0.9343774126279942
0.18513976346963926,0.9353700231937822
0.18728337279225415,0.9343774126279942
0.18618638631072684,0.9364729238224355
0.18552712581906308,0.9349288629423208
0.1862376713694897,0.9365832138853009
0.1880926141714437,0.9364729238224355
0.18582661063205425,0.9369140840738969
0.17888337568318002,0.9372449542624929
0.18306755617111378,0.9368037940110315
0.18304129948528727,0.9385684350168769
0.18406349451608692,0.9373552443253582
0.18361228212732272,0.9359214735081088
0.18548829983202905,0.9355906033195128
0.1804760299221189,0.9362523436638359
0.17607832592779002,0.9377964045768196
0.1780754046086717,0.9380169847025502
0.18430178076952441,0.9344877026908596
0.18106341538177353,0.9370243741367622
0.17765374307307963,0.9385684350168769
0.18245932998389805,0.9376861145139542
0.18431490501285164,0.9362523436967048
