ResNet-A-8-256 loss,ResNet-A-8-256 acc
0.4817414388470412,0.8389469039739975
0.40197066786289565,0.8683629945667899
0.37798782479133586,0.8752022356404191
0.3410520930687528,0.88792469475546
0.3284596022805285,0.8902044418472141
0.31169298939721374,0.8971172231298139
0.306018940143365,0.900058832128603
0.3003583677241269,0.9008677746201459
0.2898985518372432,0.9035887630007902
0.27819590792355775,0.9099867626978626
0.2749945736708124,0.9091778202063197
0.2704443500105608,0.9114575672279405
0.26821155036297034,0.9091778202764531
0.2592616596674635,0.9123400499459873
0.2568028432614734,0.9145462567411042
0.25638637262716907,0.9146933372642454
0.2502307779084305,0.9149139578736237
0.24953353893083585,0.9185909691988186
0.245723416549631,0.9186645094954559
0.24379593001987884,0.9177820267774092
0.23988644693910874,0.9221944403062763
0.24227009440567726,0.9201353140167672
0.23693884783460736,0.9205030151492867
0.23574200737413228,0.9213119575794628
0.23426919024706694,0.922929842632682
0.22722748429534328,0.9249154286781538
0.23048632771022215,0.9221944403588763
0.22899672026418733,0.9237387851154581
0.22816715984747574,0.9234446241480758
0.2267098065675541,0.9235917046624503
0.22208995179628377,0.9268274746286218
0.22521635718289712,0.924032945960107
0.22192207698542188,0.9250625091311616
0.2194105811435732,0.926239152755224
0.21925704738755036,0.9257979114575673
0.21942636703792645,0.9252831298808066
0.21439659497631458,0.9271216355434041
0.21871871995647998,0.9250625091925283
0.2155144176243035,0.9269745550202629
0.2153432312226853,0.9260920723635829
0.2135201566834137,0.9274893366671569
0.21385807180614186,0.9273422561527824
0.2101946241253964,0.9286659802298526
0.20993157279484412,0.9294749227915289
0.2139665827468522,0.9277834975819392
0.21297717902599528,0.9297690836975444
0.2127991746779592,0.9291072216502427
0.20937085737396047,0.9291072216502427
0.21180040214075413,0.9265333137313729
0.20859806030958009,0.93006324460356
0.20786011935043097,0.9296220032445367
0.20693034498432766,0.9294749227915289
0.2041974367530298,0.9307251065719617
0.2077287805036142,0.9291807618153798
0.2062550640052286,0.9296220031744032
0.20582269779446896,0.9296955434009071
0.2114062972026005,0.9305780261803206
0.20822040971841405,0.9313869686104967
0.20399065947800915,0.9317546697430162
0.20399075411539566,0.9316075893513752
0.20463692265488606,0.9293278422683876
0.207026328286067,0.9286659802912193
0.20658464319067046,0.9288866009093643
0.2022435139666885,0.9306515663454578
0.2040861090567116,0.9284453595503409
0.2014627296048537,0.9313134283839929
0.1999447968748584,0.9291807618767466
0.20228197666358766,0.9296955434009071
0.20192477619460372,0.9313869686104967
0.2031400309891223,0.9310928077044812
0.20087698045890634,0.9309457272514734
0.20071442554121177,0.930798646868599
0.19893311117086046,0.9316075892900084
0.20246196011880477,0.9310928077746146
0.19777575796348135,0.9327106927577004
0.19713685913925083,0.9313134284453596
0.1967064148977515,0.9314605088370007
0.19633378920870365,0.9314605088370007
0.19628088114116626,0.9312398882276224
0.19447407018486973,0.9327106926875669
0.1975055960657527,0.9325636122959259
0.1960598896969187,0.932490072069422
0.19946000480221412,0.9305044859538167
0.1922850961361208,0.9322694513899102
0.19363147852078555,0.9336667156321176
0.19588902498307623,0.9322694513899102
0.19715924479384023,0.9324165317815514
0.19270314886050463,0.9327842329754376
0.19341628672616729,0.933151934107957
0.19767240798263835,0.9309457273128401
0.19143549684483893,0.9346227385766682
0.19451855574965318,0.9343285777320194
0.19335219572836695,0.933372554726102
0.19355550007287817,0.9337402559287549
0.18928285591180474,0.9344756581236605
0.19369769371374246,0.9344021179585233
0.19644997350445284,0.9326371525224297
0.19484270926209332,0.933151934107957
0.19730793366380991,0.931754669804383
0.19190988425455263,0.9330783938814532
0.19013472023273606,0.9330783938814532
0.19084553157543327,0.934769819029676
0.1936895813349679,0.9339608765381332
0.19304593554847924,0.9320488306490319
0.19275231833321363,0.9322694513899102
0.1899269205000422,0.934034416764637
0.19481101991004113,0.9329313133670786
0.19054383635827768,0.9338873363817627
0.19286458796745784,0.9330048536549492
0.19269803583409387,0.931754669804383
0.19449040125811656,0.9318282099695201
0.1926425437624182,0.9316075892900084
