ResNet-A-1-512 loss,ResNet-A-1-512 acc
0.43486551874033547,0.859832328230971
0.36331376700317847,0.8782909251448161
0.3346658349475504,0.888071775199701
0.3057521192431187,0.8991028092454191
0.2906466711354722,0.9030739814853963
0.2826558727804467,0.906750992731691
0.2756484594305117,0.9065303721223128
0.2669601750967344,0.9101338431508703
0.26268313477531674,0.9111634063920583
0.2547336286118774,0.9152081188497727
0.2545952982570445,0.9152816590061432
0.2426512118871115,0.918958670331338
0.24246959044163954,0.9175614060978974
0.2412992723988582,0.9201353139641671
0.23396774544788118,0.9205030150879199
0.23407064397548258,0.9216796587119823
0.22898770366009236,0.9232240034685641
0.22633149990668663,0.9243271068661226
0.22404403334168727,0.9245477275456343
0.22375900291014916,0.924032945960107
0.2217455306729423,0.9235181643745797
0.2257848839572921,0.9228563024061781
0.21892556121071782,0.9241064862567443
0.21944156103904572,0.925503750490185
0.21812112939096512,0.9258714516227045
0.2140392972530907,0.9271216354732706
0.2146234315834969,0.9274893366057901
0.21240105951164623,0.9271951756997746
0.20981900549133065,0.9291072216502427
0.2122724026415274,0.9277099573554353
0.2107439751589293,0.9292543021032504
0.20928560016102293,0.9292543020418838
0.20858538930692958,0.9280776584791881
0.20641700932319101,0.9305044859625834
0.20484297486425657,0.9301367848300639
0.2036268587764843,0.9302838652743051
0.2046147895671985,0.9305044858924499
0.20080936084136944,0.932637152461063
0.20321521671563672,0.9307986468598324
0.20241305274676008,0.9307986468598324
0.2005615703195031,0.9301367847599306
0.20006061794631078,0.9314605088370007
0.20350313832694897,0.931019267539344
0.19867592452170393,0.9314605088983674
0.19850830220103544,0.9315340491248713
0.19892956708341614,0.9319752904838947
0.19783504965866747,0.933151934107957
0.20023293129454325,0.9303574055008089
0.1956235408171483,0.9321223709369025
0.19942768586569104,0.931019267539344
0.19733386376472953,0.9316075893513752
0.19817117523006927,0.9308721870863362
0.19836321009145202,0.9302103250478011
0.19775948139979552,0.9307251066333284
0.1959275252265621,0.9316811295165124
0.19550914400433736,0.9324900720781887
0.1972523465120305,0.9307251066333284
0.1922269335436039,0.934107956991141
0.19619922314492863,0.9319752904838947
0.19392742531749146,0.9335196352404765
0.1947589129563473,0.9325636122959259
0.19126629065007195,0.9345491984115311
0.19373323601098127,0.934622738638035
0.19592422755729066,0.9304309457273129
0.196120172148374,0.9316811295778791
0.18965442745218578,0.93528460067657
0.19156644351704802,0.932490072069422
0.19094734265962005,0.933151934107957
0.19228555412327722,0.9330048536549492
0.19139802873634312,0.9342550374441487
0.19092554121481914,0.9343285776706527
0.1916083589509614,0.9329313133670786
0.18989484300276674,0.9336667156934844
0.18955715570079962,0.9332254742730942
0.19262559759766323,0.9323429916164142
0.1904450018473374,0.932490072069422
0.18982469925202416,0.9337402559199882
0.18911194810754745,0.9349168995440506
0.18964852567897472,0.934622738638035
0.18903521863749964,0.9360935431067462
0.1895149211713077,0.9342550374441487
0.193609524706735,0.9330048535935825
0.19269695379588425,0.9341079570525077
0.19389272776831903,0.9340344168260039
0.1891373512067327,0.9349904397705545
0.18890700896385224,0.9344021179585233
0.18864397329058713,0.933887336372996
0.18943065845746296,0.9346227385766682
0.19045074381934735,0.9340344168260039
0.19044390119199087,0.9339608765994999
0.19156097087985557,0.9349904397705545
0.19240306675925045,0.9336667156934844
0.18880392863507095,0.9356523017477228
0.18895722887144403,0.9363877040741285
0.19182251686985605,0.9347698190910428
0.1858048900191504,0.9351375201621955
0.18928839520369492,0.9355787615212189
0.18808170425763007,0.9346962788645389
0.18956291745865428,0.9360935431067462
0.18843781002384194,0.9350639799970584
0.18983094093783898,0.935358140903074
0.18884360907945338,0.936020002941609
0.187328160794268,0.935358140903074
0.19062666268094636,0.9349168994826839
0.18618277263415178,0.9358729224886012
0.18559578907855348,0.9379320488307104
0.18710746801375974,0.9357993822620974
0.18809707581466534,0.9340344168260039
0.18636166481984714,0.9349904397705545
0.18918445589113173,0.9348433593175467
0.1853849325723018,0.9357258420355935
0.18899672632676168,0.9350639799970584
0.18954588453666063,0.9340344168260039
0.18992989173438168,0.9352110604500662
0.18849691961539775,0.934622738638035
0.18680652145119359,0.9362406236211207
0.19107922916191697,0.9339608765994999
0.18720936383172632,0.9362406236211207
0.18758950993289386,0.936020002941609
0.1869284436994308,0.9356523018090895
0.1893094906766707,0.9358729224886012
0.18895679213526337,0.9359464627151052
0.18803311237915507,0.9355052213560818
0.1887781074436899,0.9352110603886994
0.18684463849605437,0.9354316811383445
0.19111318070595448,0.9349904397705545
0.19085345367784184,0.9355052213560818
0.18939199897055592,0.935358140903074
0.18886380947130202,0.9342550375055155
0.1884974627883658,0.9346962788645389
0.18610568768461938,0.9362406236211207
0.18814660283305537,0.9357993822620974
0.18779157749472392,0.9357993822620974
0.18702563587677515,0.9349168995440506
0.18688337744632386,0.9356523018090895
0.18581918048696897,0.9349168995440506
0.18981042065867118,0.9338137960851254
0.18702016401269414,0.9358729224886012
0.1873546831582658,0.9352110604500662
0.19054867773656373,0.9340344168260039
0.18632188875292274,0.9363877040741285
0.1899860675214783,0.9339608765381332
0.1873241465865847,0.935358140903074
0.18836011987654563,0.9340344168260039
0.18978902654825616,0.9340344168260039
0.18778461456059936,0.9354316811295779
0.18886379161138694,0.9365347845271363
0.18686139813548572,0.93528460067657
0.189397961175767,0.9355052213560818
0.18725257379826526,0.9352846006152034
0.1905095137092476,0.9339608765994999
0.1882703388675528,0.9345491983501644
0.18538877139601362,0.934034416764637
0.18536199501696835,0.9357258419742267
0.18716740560710896,0.9345491984115311
0.18828156016901812,0.936020002941609
0.18825610276080962,0.93528460067657
0.1890058533384013,0.9334460950139727
0.18761541811218682,0.936020002941609
0.18444937033021797,0.9350639799356917
0.18586122818265982,0.9357258419742267
0.18812533264237566,0.936093543168113
0.1872264512923206,0.9348433592561799
0.18672785824864713,0.9348433593175467
0.18584378475109906,0.9351375202235623
0.1849589549346932,0.9363141638476247
0.18752981905441482,0.934622738638035
0.18699157314167109,0.9357993822620974
0.18617875685011012,0.9361670833946169
0.18593357226304938,0.9349168995440506
0.186411976224163,0.9344021179585233
0.1882844118195665,0.935358140903074
0.18736306355521248,0.9357993822620974
0.18728577239313693,0.9341079570525077
0.18722100025403146,0.933887336372996
0.1861460966273544,0.9358729224886012
0.18551511027917195,0.9360200028802423
0.18568490949149938,0.9351375202235623
0.18488353626548604,0.9366818649801442
0.1877998629819691,0.9341079570525077
0.18571444089887582,0.9355052213560818
0.18573936979255004,0.9362406236211207
0.18445107768352617,0.9349904397091877
0.18780075697274062,0.9351375201621955
0.18677866083021497,0.9346962788645389
0.18700085555363935,0.9349168995440506
0.18615609208311748,0.9359464627151052
0.18548637220356845,0.9357258420355935
0.1846095070413832,0.935358140903074
0.18725252232526238,0.9355052213560818
0.18817872462232843,0.9363141638476247
0.18956464173767842,0.9354316811295779
0.1874733276874515,0.936755405206648
0.18630344479846542,0.9365347845271363
0.18886232525406121,0.9354316811295779
0.18839082345015812,0.9352110604500662
0.18591606349644985,0.9347698190910428
0.1865853846184378,0.9348433593175467
0.18720641917247582,0.9369024856596558
0.1850040262395984,0.9358729224272345
0.1861609052803687,0.9363877040741285
0.18657760350585667,0.9347698190910428
0.1891379801271277,0.936020002941609
0.1898139822920739,0.9350639799970584
0.18759605676211896,0.9363877040741285
0.18675071987906858,0.9357258420355935
0.18717517084186613,0.93528460067657
0.18636358136198578,0.9350639799970584
0.18780097003315527,0.9348433592561799
0.18752781564682386,0.9369024856596558
0.18897343992886692,0.9354316810682112
0.19175473120650363,0.9346962788031722
0.18725035450985492,0.936976025824793
0.18783277400130557,0.9365347844657695
0.18692433099921424,0.9365347845271363
0.18836565312764667,0.9359464626537384
0.18617810387668987,0.936020002941609
0.1855209733250343,0.9366083247536402
0.18780780839935823,0.9351375202235623
0.18674016376410202,0.9363877040741285
0.18840035518535728,0.9341814972176449
0.18851625636178337,0.9359464627151052
0.18927937366861747,0.9349904397705545
0.1896718650769181,0.9352110604500662
0.18726431950871988,0.9355787615825857
0.18676462344817596,0.935358140903074
0.18680734585919684,0.9355052213560818
0.187097389527692,0.9354316811295779
0.18957409902734254,0.9338873363116292
0.18787895476111052,0.9339608765994999
0.18738193476907136,0.9369760258861597
0.1882745594532503,0.9373437269573125
0.1874638797616955,0.9354316810682112
0.18909522706341667,0.9363877040127618
0.18941245050581698,0.9376378879246948
0.1878057670290373,0.9348433593175467
0.18778012837852462,0.9359464627151052
0.18732205409283217,0.9373437270186792
0.18652203318335972,0.9367554051452813
0.1866673161911954,0.9371966465656715
0.18516345503109222,0.9366818649801442
0.18571762605659978,0.9359464627151052
0.18738341765158545,0.9351375202235623
0.18763427312467656,0.9365347845271363
0.18913517914277383,0.9344756581850272
0.1884119637548301,0.9362406236211207
0.185411285382717,0.9364612443006325
0.1867105371369029,0.9356523018090895
0.1881845313017378,0.936902485598289
