ResNet-PA2-1-512 loss,ResNet-PA2-1-512 acc
0.4351242047791131,0.8629945580320054
0.3673224801643927,0.8793204883158706
0.3290539604523617,0.8896161199562829
0.3104480304320361,0.8955728783030986
0.2984445282778752,0.9008677746815127
0.28568787480482444,0.9026327400562395
0.27221328630256625,0.9088101190738002
0.265138621521331,0.9110163259302838
0.2611900112546618,0.9134431534049124
0.2541379817843805,0.9132225327341674
0.25199511783655854,0.9148404176471198
0.24485417152655653,0.9187380496518264
0.23953588925502567,0.9188851301662009
0.23496364031859857,0.9229298426239153
0.23973408758701656,0.9179291072216502
0.22931472345987197,0.9222679805853802
0.2283806735508616,0.9216061185468452
0.22686492273418812,0.9229298425625485
0.22422515682888164,0.9239594057336031
0.22292433762496877,0.9236652448889543
0.2203806699437856,0.9254302103338145
0.220191676321407,0.92528312987204
0.21941277200986506,0.923885865568466
0.21616034720715993,0.9257243712310634
0.21384460970393382,0.9272687159262785
0.21575562485852195,0.9273422562141491
0.21101170294079943,0.9270480953081336
0.21016265619461247,0.9292543021120172
0.21128118586971542,0.9302838652743051
0.21063065762830352,0.9284453596117076
0.20632240654861494,0.9309457273128401
0.20717706413264836,0.9295484629478993
0.2063173689786468,0.9303574055008089
0.20409635732374765,0.9307251066333284
0.20600682585567986,0.9296220032357699
0.20501482306131283,0.9297690836274111
0.20269523745648982,0.9318282099695201
0.20391744971910913,0.9296955434622739
0.20381326453738624,0.9321959111634064
0.20361014584043496,0.9288130607442271
0.20000315067520089,0.9310928077658479
0.20040318706615443,0.9308721870249694
0.20108812372265256,0.9320488307103986
0.1987002152801086,0.9323429915550474
0.19719336528984707,0.9319017502573907
0.1989681242314099,0.9307251066333284
0.19588004534258388,0.9337402559199882
0.19802206251970247,0.9326371525224297
0.19921550903908206,0.9314605088983674
0.19844658467998083,0.9320488307103986
0.19605041772964368,0.9338137961464922
0.196992035070852,0.9332990145609649
0.1996944453471381,0.9316811295778791
0.1992427583809617,0.9324900720080552
0.1961534563799933,0.9335196352404765
0.19266543946836973,0.932490072069422
0.19433786783486293,0.9335196352404765
0.19587515182283577,0.9341079570525077
0.19307794215894303,0.9347698190910428
0.19373663753087003,0.9318282100308869
0.19557971850197567,0.933887336372996
0.19202754010955522,0.933151934107957
0.19125546237084248,0.9335196352404765
0.19479072375045242,0.9340344168260039
0.19316797303689245,0.9339608765994999
0.19113957497179904,0.9333725547874687
0.19466232822761148,0.9321223709369025
0.19023105678393623,0.9341079570525077
0.193351091375126,0.9323429916164142
0.1902655242508186,0.9339608765994999
0.19187409220506363,0.9343285777320194
0.19239923031897926,0.933151934107957
0.19501852054723678,0.9316075892900084
0.19210516563109184,0.9327106927489337
0.18844319468632326,0.9351375201621955
0.1901490685409054,0.9349904397091877
0.19082835650887625,0.9324900720080552
0.19407090970487223,0.9327842329754376
0.19081590852832633,0.9334460950139727
0.19522267846210614,0.9308721870863362
0.19004490786478753,0.9343285777320194
0.19188012678194247,0.9335196352404765
0.1931040163177535,0.9327106927489337
0.19094947470752854,0.9335196352404765
0.1900819377812862,0.9352110604500662
0.18831810834778548,0.9344756581850272
0.19137385612645996,0.9343285776706527
0.1894923010595819,0.9342550375055155
0.19037409444769826,0.9357258419742267
0.1904888253745033,0.934769819029676
0.1905483810886125,0.9343285777320194
0.18910197195381798,0.9344021179585233
0.1882778452518916,0.9344756581236605
0.1882768708049313,0.9354316811295779
0.1889327139227789,0.9352110603886994
0.18798467247214173,0.9359464627151052
0.18865335118811802,0.9355787615825857
0.18886342349035246,0.934107956991141
0.18966962599225265,0.9341079570525077
0.18912924871238773,0.9352110604500662
0.18671950091409112,0.9366818649801442
0.19012587210556606,0.9332254743344609
0.18634755322897342,0.9376378879246948
0.18826595385787523,0.9360935431067462
0.1873833548777865,0.9352110604500662
0.18736744120526375,0.934769819029676
0.18809840818098633,0.9369024856596558
0.1889062993576911,0.9351375202235623
0.18581442171544743,0.9348433593175467
0.18622188111250762,0.9362406236211207
0.18388084736001337,0.9362406236211207
0.1856853496817512,0.9363141638476247
0.18882379750347889,0.9344756581850272
0.1864545021229701,0.9366818649801442
0.18691277755680533,0.9355787615825857
0.18506442513664798,0.936828945433152
0.18569714880291854,0.9354316811295779
0.18630259173931418,0.9362406236211207
0.18808748478603846,0.9357993822007307
0.18562654451309435,0.9357258419742267
0.18586348447713638,0.9362406236211207
0.18520247962548814,0.936020002941609
0.18497308685439776,0.9379320487693437
0.19091660722187204,0.9349168995440506
0.18923391535623948,0.9335196352404765
0.18623451572577293,0.9362406236211207
0.18911358976008208,0.9344021179585233
0.18929680493668627,0.9335931754669804
0.18870741047774944,0.9344756581850272
0.18749467495860098,0.9364612442392657
0.1902173217646268,0.9334460950139727
0.18850593211339983,0.9343285776706527
0.1895675684504429,0.9339608765381332
0.18861887258755441,0.9345491983501644
0.1889524418356042,0.9337402559199882
0.185815141041663,0.9355787615825857
0.18796166893221347,0.9361670833946169
0.19063189354356572,0.935358140903074
0.1880270014691658,0.934769819029676
0.18693599993548493,0.9347698190910428
0.19091873890048425,0.9335931754056137
0.1894378445079299,0.9332990144995981
0.1880474616763153,0.9354316811295779
0.1896131793553469,0.9366818649801442
0.18895481532988329,0.9358729224886012
0.1894031178958496,0.9336667156321176
0.19122292374848776,0.934622738638035
0.1880039845145762,0.934034416764637
0.18888283086000146,0.9356523017477228
0.1870664958607179,0.9353581408417072
0.18805212657753467,0.9355787615825857
0.18991965261537427,0.9349904397091877
0.18734200090906308,0.9361670833946169
0.18989228047315454,0.935358140903074
0.19137590431835236,0.9353581408417072
0.1908935814255396,0.9331519340465904
0.18868689350197554,0.9351375201621955
0.18962305801923196,0.9343285776706527
0.19285809314435923,0.9335931754669804
0.18718814340783474,0.9373437269573125
0.18758025009238224,0.93528460067657
0.1875486963356369,0.936755405206648
0.18769574442782205,0.9359464627151052
0.1898811622371409,0.9356523018090895
0.19115708825625133,0.9344021179585233
0.18942688693006016,0.9352110604500662
0.18747927266723585,0.9355787615825857
0.18853040248460237,0.9344756581236605
0.19060611278903555,0.9358729224886012
0.18730200565765143,0.9360935431067462
0.1870779197880592,0.9349168995440506
0.188830122792172,0.9352110603886994
0.18829528237363577,0.9359464626537384
0.19212603136011652,0.9351375201621955
0.18793155743045603,0.9356523018090895
0.19005099017020183,0.9361670833332502
0.18753766125266141,0.936020002941609
0.18878449427720326,0.9358729224272345
0.18880048062548793,0.9369024856596558
0.1884427013267163,0.9347698190910428
0.18956549558857028,0.9355787615825857
0.18717917743130613,0.9366083247536402
0.18564695811740464,0.9357993822620974
0.18527385220726084,0.9371231063391675
0.18580107165576956,0.9356523017477228
0.18645882573740888,0.9364612442392657
0.1882012796217439,0.9363141637862579
0.18749761476659094,0.9348433593175467
0.18809287497864996,0.93528460067657
0.18756561032010802,0.9363141637862579
0.18596794798089172,0.9366083247536402
0.18646980860878884,0.9363141638476247
0.18754504013278936,0.936093543168113
0.18794554439806854,0.9354316810682112
0.18584059140365392,0.9371231062778008
0.18498328622364266,0.9357993822620974
0.18746341643179668,0.935505221294715
0.18655827783836057,0.9347698190910428
0.18771145723027013,0.9350639799970584
0.1851728273743846,0.935505221294715
0.18602528130702192,0.937490807471687
0.18672213216788508,0.9358729224886012
0.1873798114757868,0.9361670833332502
0.18886492433085883,0.9354316811295779
0.19311282187557813,0.9348433593175467
0.19046308783695687,0.9346227385766682
0.18713758795782826,0.9360935431067462
0.18944058473536873,0.9362406236211207
0.19006753294995943,0.9346962788031722
0.18853763970233425,0.9354316811295779
0.1915038439169458,0.9351375201621955
0.18915116916374874,0.9362406236211207
0.18885742508643147,0.9353581408417072
0.1879135689186268,0.935505221294715
0.18756394531643028,0.9366083247536402
0.188924771355656,0.934107956991141
0.18662109091858212,0.936240623559754
0.18934183037597513,0.9345491983501644
0.1874200806508241,0.9373437269573125
0.18700904042845895,0.9355787615212189
0.18634942357290982,0.936976025824793
0.18858769312084536,0.9366083247536402
0.18640853526024964,0.9363877040127618
0.18601765765850029,0.9361670833332502
0.1847061178652324,0.9355787615212189
0.18748818560700536,0.9351375201621955
0.18566725813679738,0.9371966465043047
0.1854395604040241,0.9363141637862579
0.18529335248095968,0.9353581408417072
0.18696098642733047,0.9363141637862579
0.18186561026885625,0.938373290128367
0.18518411808383256,0.9361670833946169
0.1833613093721593,0.9361670833332502
0.18353936183172512,0.9372701867308085
0.1865489681894191,0.9343285776706527
0.18806316058330455,0.9342550374441487
0.18506271362245513,0.9359464626537384
0.18572765596650387,0.936240623559754
0.1852377096580344,0.9370495660512969
0.18659661927292376,0.9353581408417072
0.1887654024498886,0.9366083246922735
0.18802686344548908,0.9357993822007307
0.18831206282516108,0.934769819029676
0.186277334308349,0.9355787615825857
0.18790833692236636,0.937711428089832
0.1883365625263812,0.9360200028802423
0.1866060538618227,0.9350639799970584
0.18955145432618037,0.9350639799970584
0.19164076697008453,0.9346962788031722
0.18830361327665715,0.93528460067657
0.18998781740194226,0.9346227385766682
0.1897818622506573,0.936020002941609
0.18780591634255173,0.9365347844657695
0.1846414262705304,0.9373437270186792
0.18542856996316545,0.9372701867308085
0.18879572414097356,0.936093543168113
0.18723083086063064,0.9366083247536402
0.187073776889376,0.9362406236211207
0.18724513673807772,0.9342550375055155
0.18415119854128173,0.9362406236211207
0.19003488997947837,0.9346962788645389
0.18835151297110006,0.9355787615825857
0.1880562920558933,0.9341079570525077
0.18883005311625778,0.9350639799970584
0.18969390899927008,0.9359464627151052
0.18614205551528373,0.9355787615212189
0.1870751981163905,0.9352846006152034
0.18652527158057222,0.9352846006152034
0.18448168131317227,0.936976025824793
0.1871028646310606,0.9347698190910428
0.18743556903589997,0.935358140903074
0.18437286171087414,0.9368289453717852
0.18928973693721154,0.9352110604500662
0.18800229266568622,0.9352110603886994
0.18669890822873675,0.9379320487693437
0.18650706088002472,0.9365347845271363
0.18962649669504233,0.9344021179585233
0.19091571575371216,0.9349904397705545
0.18980578783034385,0.9342550375055155
0.186671746644045,0.9346962788645389
0.18884680762937409,0.9345491984115311
0.1870433558592254,0.9359464627151052
0.18346587353162572,0.9375643476981909
0.1831209314930902,0.9366083247536402
0.1863330494256857,0.9363877040127618
0.18652245416034055,0.9358729224886012
0.18690379183443,0.9344756581236605
0.18970529686433285,0.9352110604500662
0.18903220227668435,0.9361670833332502
0.19280848129959138,0.9359464626537384
0.19046909817232685,0.9365347845271363
0.18934654703730608,0.9375643476368242
0.18966652317007407,0.9355787615212189
0.18874073178967776,0.936240623559754
0.1872163553342633,0.9364612442392657
0.18825295109891912,0.934769819029676
0.1882535886479171,0.9358729224272345
0.1883460520922147,0.9357993822007307
0.1890833712051302,0.9350639799356917
0.18873815915372938,0.9342550374441487
0.19181413769750477,0.9341814972790117
0.1876043002788925,0.9353581408417072
0.18718838255240436,0.9352846006152034
0.18569150133652096,0.9352110603886994
0.18884876333281195,0.9359464626537384
0.19014574651780208,0.9357993822007307
0.18809620030624302,0.9363877040127618
0.19050474343694015,0.9350639799356917
0.1897776338083724,0.9359464626537384
0.18891807044055606,0.9367554051452813
0.1942719577721663,0.93528460067657
0.19032775934942855,0.9355787615212189
0.19056164709557188,0.9349168995440506
0.18947715648499408,0.9349904397091877
0.19231693469813105,0.9347698190910428
0.1920205293838847,0.9339608765381332
0.19009973936288088,0.9346227385766682
0.1890848677258559,0.9358729224272345
0.18729701464751097,0.935358140903074
0.19162313888981722,0.9344756581236605
0.18918306301610227,0.9360935431067462
0.18535766066444465,0.9387409912608865
0.18615333623893734,0.9356523017477228
0.1912955841607606,0.935358140903074
0.1886503231489916,0.9349168995440506
0.18975281039591765,0.9346962788645389
0.19233509892651765,0.9355787615825857
0.1899692058294205,0.9355787615825857
0.1894600232656273,0.9360935431067462
0.18799467427388397,0.9352110604500662
0.19213949108929437,0.9341814972790117
0.18617087605875465,0.936828945433152
0.19051110754722372,0.9352110604500662
0.187371531484153,0.935358140903074
0.18927500314943702,0.9363141638476247
0.19048014623765683,0.934769819029676
0.19004054194564748,0.934622738638035
0.1919163324865923,0.9344021179585233
0.1941446375703418,0.9347698190910428
0.19037138103314455,0.9352110604500662
0.19351417832169696,0.93528460067657
0.1892529020097163,0.9352110603886994
0.19021794425904673,0.9354316810682112
0.18798005319929048,0.9356523017477228
0.1884461621616755,0.9371966465656715
0.19115112061980918,0.9346962788645389
0.19281003739318264,0.933151934107957
0.19126812911124366,0.9358729224886012
0.1884535792998609,0.935505221294715
0.18879999539313955,0.9355787615825857
0.18914162441112833,0.936828945433152
0.19188101290188075,0.9353581408417072
0.1931781788710146,0.9355787615212189
0.18972992588008286,0.9359464627151052
0.19390781918259242,0.9334460949526059
0.1902592237318267,0.9358729224272345
0.19022428177342043,0.9358729224272345
0.191539226078206,0.9355787615212189
0.1949893669313627,0.9344756581850272
0.19337605486485182,0.9348433593175467
0.191577164531039,0.9359464626537384
0.19162433614847782,0.9366083246922735
0.1928613495088786,0.9356523017477228
0.19260174210866438,0.9335931754669804
0.19230848338533313,0.9351375202235623
0.19425551157490192,0.9341814972176449
0.1923386363989554,0.9349904397091877
0.19083524595851284,0.935505221294715
0.19222398008699187,0.9349168994826839
0.19250218492208956,0.9346227385766682
0.1883860923358624,0.9358729224272345
0.1902285903880729,0.9360935431067462
0.1918741791129796,0.9366083246922735
0.19025452760287787,0.9363877040741285
0.19354711946279166,0.9357993822620974
0.192734313395917,0.9349904397091877
0.19165801950832434,0.9360200028802423
0.19034541609563763,0.9355052213560818
0.19037980047523195,0.9355787615212189
0.19097695085707,0.9357258420355935
0.19244219235344956,0.9335196351791097
0.19464439110221415,0.9344756581236605
0.19107659740732652,0.9353581408417072
0.1924692027721182,0.9355787615825857
0.18826351321960813,0.9358729224886012
0.19083382100839968,0.9355787615825857
0.19438548037511913,0.9342550375055155
0.18977103879748417,0.9369024856596558
0.1884842824795208,0.9361670833332502
0.18873734929512434,0.9369024856596558
0.19229680622975376,0.936093543168113
0.19113522462995022,0.9349904397705545
0.18921843133285995,0.9365347845271363
0.1897501253514303,0.9369760258861597
0.1884948137004089,0.9363141638476247
0.1900432968874077,0.93528460067657
0.193994631038236,0.9351375201621955
0.18895455159286373,0.9366083247536402
0.19145278634394175,0.93528460067657
0.18996422866268672,0.9355787615825857
0.18684407924773816,0.9359464627151052
0.18678780747866575,0.9363141637862579
0.19043264646099006,0.934622738638035
0.19111996268378775,0.9375643476981909
0.1894743980332751,0.9344756581850272
