NN1CV1 loss,NN1CV1 acc
0.441687704493406,0.8578361089928773
0.3780013116149928,0.8765854196799844
0.34829711399991337,0.8865115253378646
0.33389821009953047,0.8911437079782087
0.3132531114446035,0.8985331421573173
0.29678672623105806,0.9011801036989543
0.28751752693939464,0.9039373552705877
0.2789492182909384,0.9052608360249718
0.27890352589089856,0.9079077975337397
0.2703914753233991,0.9104444689796425
0.2645564774069592,0.9126502702040802
0.2578055443345113,0.9167310025629667
0.2500485251950918,0.9145252012727909
0.2468546492940104,0.917833903158751
0.24778383181404617,0.9188265137639818
0.23968140038579383,0.9200397044160578
0.24006179636100877,0.9200397044160578
0.23086967638654615,0.9214734752333071
0.23453984819857987,0.9216940553984806
0.23250362335866456,0.9247821771192671
0.22983227105996332,0.9220249255476337
0.2276180015452263,0.9238998566557872
0.22465244171913132,0.9254439174964592
0.22297301903914313,0.9285320392961314
0.22062696089381167,0.929304069696746
0.22344176941095725,0.9222455057128073
0.217830872922245,0.927098268478882
0.21530441468324973,0.9289731995475927
0.21322655110476468,0.9318407411820915
0.21304063841304482,0.9289731995475927
0.210124743284537,0.9313995809306301
0.2076138747531234,0.9290834895710153
0.20846184267418721,0.9319510312449568
0.2078553994330127,0.9317304511192261
0.21219928099352586,0.9293040697361887
0.20763869853296865,0.9325024815592835
0.2063787560143728,0.9315098709540527
0.2087424409235669,0.9313995809306301
0.2050539896021976,0.9316201610563608
0.20668344599837515,0.9331642219299017
0.20316851619613385,0.9312892908677648
0.20328652143504689,0.9305172604277074
0.20191509574832497,0.9312892908677648
0.2030684542166854,0.9329436418107449
0.20000835533006406,0.9327230616850142
0.2002624270736389,0.9338259622742247
0.20243151271121038,0.9284217491938233
0.19897210221313202,0.9328333517478795
0.20039158510612234,0.9328333517084367
0.20016297739107186,0.9331642219364755
0.2001140585436873,0.934267122525686
0.19638497821285744,0.9326127716221488
0.1975451433055125,0.9338259623136675
0.19949929534343713,0.9329436418107449
0.1992172171213115,0.9317304510797834
0.19642158236066576,0.9331642218970326
0.196875624663514,0.93393625233709
0.19411403497550983,0.9342671225651289
0.1926505699091451,0.9352597331309168
0.19600007685750404,0.9325024815592835
0.1949272854096495,0.9345979927537249
0.19657815032564346,0.9336053821879369
0.1955756323266821,0.9343774126279942
0.19747762778266284,0.9340465424393982
0.19760404769596224,0.9340465424393982
0.19460024569543916,0.9352597331309168
0.19219829001578684,0.9339362523765329
0.1946204890880877,0.9361420536338395
0.19615878030827044,0.9343774126279942
0.193681406582994,0.9370243741367622
0.19525203197862526,0.9355906033195128
0.19534179757944842,0.9352597331309168
0.19234534270105755,0.9365832138853009
0.19002985459277527,0.9365832138853009
0.19471544242291752,0.9352597331309168
0.19189587906964417,0.9351494430680515
0.18886585814484533,0.9379066946396849
0.1918149771337487,0.9383478548911462
0.19001210994424375,0.9345979927537249
