NN3 loss,NN3 acc
0.43373392732077826,0.8501985586203272
0.3897605448378274,0.8660832475451691
0.36214765574076824,0.8767465803531675
0.33581988437418764,0.8886600970467989
0.3327886990469718,0.8890277981793184
0.31599615663531105,0.8921900279452861
0.30500988085614633,0.8984409471981174
0.3032956596708838,0.899176349445623
0.2875551309002061,0.9060155905017188
0.2863866529985112,0.9037358435151647
0.2764152086277291,0.9075599352670674
0.27263709471881137,0.9077070157200751
0.2710648638165195,0.9094719811824687
0.2601672083792537,0.9134431534136792
0.268116230090579,0.9095455213739059
0.2589555450407332,0.913075452272393
0.2509983590853216,0.9183703485543736
0.2499379902170728,0.917120164712574
0.2470463484608964,0.9170466244773035
0.24179747227071435,0.9186645094603891
0.24249180369840717,0.9182968083541697
0.24486008936086986,0.9179291071953503
0.2401773600516766,0.9185909692338853
0.24252933831421097,0.9194734519519321
0.23898254598365284,0.9203559346699788
0.23691409979038053,0.9206500955759944
0.23203633546583757,0.921532578329108
0.2300004888052519,0.9238858655421659
0.23035447329506312,0.9213854978673335
0.23307901830388475,0.921679658773349
0.22890060894155104,0.9224886012385919
0.2241330489073541,0.9232240035036309
0.2223698920709348,0.9257979114575673
0.22370666557089303,0.924621267833505
0.22297600594833153,0.9230769230769231
0.22097977899658205,0.9239594057686699
0.22076929781867013,0.9268274746286218
0.22033050592321915,0.9263862332432984
0.21670652395584142,0.9273422561878492
0.21581291656320384,0.9258714516577712
0.21543754619269673,0.9253566700985439
0.21860542362477783,0.9263862332695985
0.21871017321565078,0.9242535667009855
0.21383826501129444,0.9278570377733764
0.21322724043310415,0.9255772907780556
0.21484946294718235,0.9275628768936608
0.21524093763861415,0.9282982791586998
0.21232562970108698,0.9254302103250478
0.2141300170938659,0.9271216355346374
0.20953481468839283,0.9274157964406531
0.20814917584822834,0.9282982791586998
0.20928073487600557,0.9277834975731726
0.21351813676077086,0.927415796414353
0.2062539548626418,0.9292543020769505
0.2069210922146899,0.9294013825562583
0.20749977670017106,0.9300632445684933
0.20826127267919195,0.9283718193852037
0.20691383186443393,0.9282247389058959
0.20831839275423228,0.9287395204914232
0.2066743674929536,0.929548462982966
0.20738362213113165,0.9282982791323998
0.20542747429722039,0.931019267539344
0.20632292698355945,0.930283865248005
0.2044567041135234,0.9293278423297544
0.20549686170554474,0.9312398882188557
0.20463804560499096,0.9285188998119115
0.20247349299951797,0.9302838652743051
0.20576545664502832,0.9307251066333284
0.20665669592010008,0.9292543021032504
0.20286360949032411,0.9300632445684933
0.20502555898961503,0.9280776584791881
0.20276605647321938,0.9296220032357699
0.20480643592392422,0.9300632445684933
0.20105977077543918,0.9307251066333284
0.20251398868250625,0.9306515664068246
0.2018832356693254,0.9310928077746146
0.1982870052506563,0.9338137961464922
0.20390101733265037,0.9319017502573907
0.2009449713156756,0.9313134284453596
0.19882941857837266,0.931019267539344
0.2011509503167085,0.9314605088983674
0.20295286050814534,0.931754669804383
0.20052887354243903,0.9287395205177232
0.20089996643150743,0.9299897043682894
0.19941096813646042,0.9309457272865401
0.19936079414105798,0.9319017502310908
0.19628850216571153,0.9313134284190596
0.19882207274642968,0.9327106927489337
0.19759586448068214,0.930357405474509
0.20041768946074653,0.9312398882188557
0.20114522774480936,0.9305044859538167
0.19621530829422404,0.9324165318429181
0.1967565772373074,0.9314605088720673
0.1957640333893168,0.9330783938814532
0.19648055986045546,0.9306515664068246
0.19834449162709747,0.9316075893513752
0.19739599376018302,0.9319017502310908
0.19556414945907744,0.9320488307103986
0.19667114306787548,0.933151934107957
0.19655227835808875,0.9315340491248713
0.19423271472475287,0.932416531816618
0.19320203969015376,0.9323429916164142
0.1966686030368469,0.9337402559199882
0.19552933747982484,0.933151934107957
0.19359032910112808,0.9337402559199882
0.19414432410488833,0.9336667156934844
0.19354587105823484,0.9330048536549492
0.19823945746765995,0.9321223709369025
0.19441822187922722,0.9334460950139727
0.1971423182658964,0.9309457273128401
0.1955887500291485,0.932490072069422
0.19422269480393062,0.9333725547874687
0.1971415727442986,0.9322694513899102
0.19373804097303415,0.9327842329754376
0.1924913726217748,0.933887336372996
0.19219779025789024,0.9319752904575946
