NN2 loss,NN2 acc
0.4041234388222044,0.8582144432478853
0.36230801493214376,0.8738785115019821
0.3343678447696668,0.886674510896127
0.32316618047710516,0.8879246947466932
0.3129535629799619,0.8942491542961619
0.2964588072102181,0.8979997058478607
0.28140163934919865,0.9027798205004806
0.2771934380179241,0.9047654066862193
0.27258139938567555,0.9059420502401482
0.2639273831595882,0.910428004056886
0.26029921491929126,0.9096926018532137
0.25550163265387266,0.9141050154522142
0.25344073889684743,0.9129283717667851
0.24321417640146745,0.9173407854183857
0.24612908924234353,0.9145462568112376
0.23821784058841367,0.9188115898783302
0.24069551622311777,0.9169730842157329
0.23128573034314273,0.921459038102604
0.23243634995160198,0.9205765553144238
0.23014143460755804,0.9216796587119823
0.22459237762853002,0.9230033828504192
0.22464993360034155,0.9230033828504192
0.2254086905995315,0.9234446241480758
0.22067256531442397,0.9247683482865128
0.22800001084085667,0.9230033827890525
0.22006874351133088,0.9254302102636811
0.21522257302588163,0.9277099573466686
0.2149414159231527,0.9241064861866108
0.2154350457958201,0.9265333136612395
0.21209387405928767,0.926753934402118
0.20937379851229385,0.9281511987144587
0.2104907109741692,0.9280041181913175
0.20845419436513474,0.9275628768322941
0.20999296484365765,0.9278570377996764
0.20735989442413774,0.9302103249864344
0.20387386328017892,0.9305780261189539
0.20529789355949088,0.9291072215888759
0.2066597143147847,0.9289601411358681
0.20895629354256323,0.9284453595503409
0.2074456754252742,0.928151198705692
0.2040337138031358,0.9302103250478011
0.20547832213840794,0.9307986467984656
0.2002868188570038,0.9313869686718635
0.20447740011801527,0.9303574054394422
0.1999432533428211,0.9322694513899102
0.19892816771227817,0.9324900720080552
0.1998551904153589,0.9307986467984656
0.19801516725830617,0.9335931754669804
0.19782304248861188,0.9315340490635046
0.19877416813552407,0.9310928077658479
0.1970103437719029,0.9318282100308869
0.1971141325474522,0.9320488307103986
0.20110724535064586,0.9304309457273129
0.1982033112164297,0.9328577732019414
0.1977440712359534,0.9321223709369025
0.19672986012155438,0.9322694513899102
0.19758890944643046,0.9311663479923518
0.19813096336554667,0.9296220032357699
0.19733364834498265,0.9325636122959259
0.19610340733221918,0.934034416764637
0.1980106400076318,0.9330783938814532
0.19597502890768814,0.9326371525224297
0.1928172316832312,0.9326371525224297
0.1932206406328043,0.9334460949526059
0.192756866435432,0.9327106926875669
0.1928697090871563,0.9324165318429181
0.19431534005269563,0.9335196352404765
0.1942603046635851,0.9319017502573907
0.1919235318684371,0.9339608765381332
0.1903865048509781,0.9332990144995981
0.1905372870623285,0.9344756581850272
0.19561493516862524,0.9330783938200864
0.1918651865542391,0.9333725547874687
0.19009401545406335,0.9341814972790117
0.19095369260788297,0.9330048536549492
0.1928433266700252,0.9349168994826839
0.18961853300351258,0.9351375202235623
