ResNet-3-512 loss,ResNet-3-512 acc
0.2161799983266327,0.9394444444444444
0.2125659145994319,0.9405555555555556
0.21235539700835943,0.9361111111111111
0.20976234189338155,0.9405555555555556
0.20996913616028096,0.9394444444444444
0.21796542030241756,0.9388888888888889
0.21538360982305474,0.9372222222222222
0.2172643931541178,0.9388888888888889
0.20912544233931435,0.9405555555555556
0.21415314584556552,0.9383333333333334
0.21437770845161544,0.9394444444444444
0.21814896834393344,0.9388888888888889
0.20341203220188617,0.9411111111111111
0.21133303524305422,0.9394444444444444
0.20775125136805905,0.9433333333333334
0.21517592509587605,0.94
0.21378494719664257,0.9405555555555556
0.21128482289198372,0.9416666666666667
0.20815370840330918,0.9377777777777778
0.20691559703399737,0.9394444444444444
0.20838737089186907,0.9411111111111111
0.20656299715240797,0.9416666666666667
0.2133818589978748,0.9405555555555556
0.20620682594676812,0.9422222222222222
0.2087211266077227,0.9433333333333334
0.20965806218071117,0.9388888888888889
0.21129984630478754,0.9383333333333334
0.2116785672141446,0.9411111111111111
0.21208371545705532,0.9355555555555556
0.22409195175601376,0.9366666666666666
0.22407754871994257,0.9361111111111111
0.22352593624343475,0.9344444444444444
0.22361534480626385,0.9361111111111111
0.21818920196137495,0.9333333333333333
0.22115169470508894,0.9372222222222222
0.21799513933559259,0.9383333333333334
0.21798802356753083,0.9405555555555556
0.21309734933906133,0.9383333333333334
0.21607156923247708,0.9372222222222222
0.21314437702298164,0.9411111111111111
0.2134531241820918,0.9411111111111111
0.21488774604267544,0.94
0.22184835622294083,0.9355555555555556
0.21386696603563096,0.9388888888888889
0.2189064480861028,0.9377777777777778
0.21292738303335176,0.9355555555555556
0.2141347424354818,0.94
0.21623519159853458,0.9388888888888889
0.2195307526489099,0.9422222222222222
0.2214718858918382,0.9372222222222222
0.2187374839103884,0.9388888888888889
0.2166503022859494,0.9394444444444444
0.22569335132837295,0.935
0.22256502336925932,0.94
0.21874360607109136,0.94
0.2161314519536164,0.9394444444444444
0.21276793325526847,0.9416666666666667
0.2127708052802417,0.9394444444444444
0.21821987341261573,0.9394444444444444
0.2145544259581301,0.94
0.2171340390129222,0.9405555555555556
0.22148082631743615,0.9377777777777778
0.21574845750298766,0.94
0.2131537761580613,0.9366666666666666
0.22040013842284678,0.9433333333333334
0.2222684792098072,0.9372222222222222
0.21529557819581693,0.9427777777777778
0.21837076851891146,0.9405555555555556
0.21977714801828066,0.94
0.2194852886804276,0.94
0.2219974579869045,0.9388888888888889
0.21751162978096142,0.9394444444444444
0.22509714890892307,0.9394444444444444
0.22128768580655256,0.9411111111111111
0.21060871465752523,0.9411111111111111
0.21514150405509605,0.9411111111111111
0.21841192736393875,0.9416666666666667
0.22069164931153257,0.9416666666666667
0.22609347160491677,0.9383333333333334
0.22438621571908393,0.9388888888888889
0.22977398153808382,0.9405555555555556
0.23530417162925005,0.9383333333333334
0.22745773394902546,0.9388888888888889
0.22649076280494532,0.9377777777777778
0.23079154051840306,0.9405555555555556
0.2265844708474146,0.9388888888888889
0.22126456772287686,0.9416666666666667
0.23038204695408543,0.94
0.22091239789500833,0.9416666666666667
0.23822988278749915,0.935
0.22206733852210972,0.9372222222222222
0.21846110120415688,0.9394444444444444
0.2256668658968475,0.9388888888888889
0.22140779735727442,0.9427777777777778
0.22452055371469923,0.9416666666666667
0.22472463678982524,0.9377777777777778
0.2257694604413377,0.94
0.21885115389194754,0.9388888888888889
0.2236804946263631,0.9416666666666667
0.22731969713336891,0.9383333333333334
0.22640035287373594,0.9383333333333334
0.22062542915344238,0.9411111111111111
0.22252106128467453,0.9388888888888889
0.2170663421311312,0.9394444444444444
0.22893175161961052,0.9394444444444444
0.22892115962381165,0.9411111111111111
0.2287781616879834,0.9416666666666667
0.23140834051701759,0.94
0.22605311792757776,0.9388888888888889
0.22715200731737747,0.9377777777777778
0.22533287649353345,0.9383333333333334
0.2208211570026146,0.9394444444444444
0.2276257299631834,0.9388888888888889
0.22325010794732306,0.9377777777777778
0.21892933800402614,0.9394444444444444
0.22396515206744275,0.9372222222222222
0.22294571062342988,0.9422222222222222
0.21778717728952568,0.94
0.22925793969796762,0.9405555555555556
0.220446678298629,0.9377777777777778
0.2288944626433982,0.9338888888888889
0.2301609379094508,0.9372222222222222
0.228676558782657,0.9394444444444444
0.22280060271008148,0.9383333333333334
0.22408821875022517,0.9377777777777778
0.22039651318970654,0.9377777777777778
0.21846490600870716,0.9344444444444444
0.2137181938191255,0.94
0.2203633489128616,0.9388888888888889
0.2198520979906122,0.9405555555555556
0.2161901756707165,0.9416666666666667
0.22048305042501953,0.9405555555555556
0.22322730049077008,0.9377777777777778
0.2177411530746354,0.9444444444444444
0.21490177451736397,0.9405555555555556
0.21814522637261285,0.9388888888888889
0.22994372598412965,0.9383333333333334
0.22345320223106277,0.9383333333333334
0.22671800629132324,0.9372222222222222
0.2280321191996336,0.9377777777777778
0.22272116420997515,0.9388888888888889
0.2278374990986453,0.94
0.22763684103886286,0.9372222222222222
0.21935341568042835,0.94
0.2210735756614142,0.9422222222222222
0.21219530615955592,0.9427777777777778
0.22238214487416877,0.9383333333333334
0.22571758340216344,0.9394444444444444
0.22843719359901216,0.9394444444444444
0.2253069911400477,0.9388888888888889
0.21999131418764592,0.935
0.21993658503310548,0.94
0.22638164236313768,0.9394444444444444
0.22474704927247433,0.9405555555555556
0.22074339917136562,0.9394444444444444
0.21756657876488236,0.9372222222222222
0.214734438723988,0.94
0.22501094347900816,0.9388888888888889
0.22318995788693427,0.9383333333333334
0.21874906481968032,0.9416666666666667
0.22095621648141078,0.9416666666666667
0.2166367246458928,0.9377777777777778
0.22020520916415584,0.9372222222222222
0.22021168706317742,0.9377777777777778
0.21660031374957828,0.9416666666666667
0.22783695412178834,0.9383333333333334
0.22728910255142384,0.9377777777777778
0.2265785386206375,0.9383333333333334
0.23242994354416927,0.9361111111111111
0.23136330010990303,0.9416666666666667
0.22918052311986684,0.94
0.22011464020030366,0.9416666666666667
0.22896462339287002,0.94
0.22308636630988785,0.9377777777777778
0.22204616547872622,0.9411111111111111
0.23307993010100392,0.9388888888888889
0.23167570994959938,0.9377777777777778
0.2356945889774296,0.9411111111111111
0.2318907099093,0.9361111111111111
0.22882357239930165,0.9377777777777778
0.22944089685670205,0.9372222222222222
0.2283513410244551,0.9377777777777778
0.23105359893913072,0.9377777777777778
0.2269957917638951,0.9411111111111111
0.21850486492945087,0.9455555555555556
0.24739207546744083,0.9355555555555556
0.23457909135147928,0.9394444444444444
0.23552831994990509,0.9405555555555556
0.23446552576497198,0.9405555555555556
0.24607274109290705,0.9377777777777778
0.24432221170928742,0.9388888888888889
0.24159615366823142,0.94
0.24111804565207826,0.9383333333333334
0.23984352746771442,0.9383333333333334
0.2326237434728278,0.9383333333333334
0.22247006299802,0.9388888888888889
0.23119846001474395,0.9388888888888889
0.22845362295707067,0.94
0.23760670171429712,0.9377777777777778
0.23580797743466164,0.94
0.24858841004470983,0.9366666666666666
0.24456588130444287,0.9394444444444444
0.2426065412018862,0.9361111111111111
0.24749495868881544,0.9388888888888889
0.23548446393882236,0.9361111111111111
0.23350863000791933,0.9372222222222222
0.2294632487454348,0.9388888888888889
0.24116189377278918,0.9355555555555556
0.23818496321638424,0.9344444444444444
0.24100390174322658,0.9338888888888889
0.2370245605086287,0.9322222222222222
0.24438348388506306,0.9366666666666666
0.24088820056782828,0.9344444444444444
0.2395676400553849,0.9366666666666666
0.23298188624282679,0.9366666666666666
0.2415521464124322,0.9383333333333334
0.23325599937803215,0.9383333333333334
0.2317811015745004,0.9372222222222222
0.2288004143950012,0.9355555555555556
0.2229422833273808,0.9377777777777778
0.23193891181300083,0.94
0.2347443964249558,0.9366666666666666
0.22760034266445373,0.9377777777777778
0.2364889601121346,0.9355555555555556
0.23210327077243062,0.94
0.23626465004972286,0.9394444444444444
0.23132258026343253,0.9361111111111111
0.22240176456669966,0.9388888888888889
0.2288602515227265,0.9377777777777778
0.22643345533145798,0.9388888888888889
0.2339323905731241,0.9366666666666666
0.24144006830122736,0.9344444444444444
0.23759898143923944,0.9333333333333333
0.2364781152539783,0.9377777777777778
0.23111433709247245,0.9394444444444444
0.23741759203374385,0.9366666666666666
0.24457188606676128,0.9355555555555556
0.24386023855561184,0.9361111111111111
