Seq-2-512 loss,Seq-2-512 acc
0.5909611874156528,0.8516666666666667
0.48800264212820266,0.8761111111111111
0.4444692803753747,0.8833333333333333
0.4000062770313687,0.8938888888888888
0.3750257060262892,0.8933333333333333
0.34518200251791215,0.905
0.32840335845947266,0.905
0.33573580152458615,0.9027777777777778
0.3148497619893816,0.9072222222222223
0.305842889547348,0.9088888888888889
0.29609453956286114,0.9122222222222223
0.28447155369652644,0.915
0.27374290174908106,0.9194444444444444
0.26442857927746244,0.9227777777777778
0.27303725335333084,0.9183333333333333
0.26120430224471625,0.9227777777777778
0.2546624618768692,0.925
0.2532097084323565,0.925
0.2447132236427731,0.9272222222222222
0.24932999001608955,0.9266666666666666
0.23919633146789337,0.9294444444444444
0.2355293831560347,0.93
0.236468879017565,0.9288888888888889
0.2347980917824639,0.9272222222222222
0.23169804248544906,0.9288888888888889
0.23749312579631807,0.9288888888888889
0.2341869874795278,0.9283333333333333
0.23379127207729553,0.9277777777777778
0.2388640734884474,0.9238888888888889
0.22340197718805738,0.9322222222222222
0.2240678201119105,0.9361111111111111
0.23455612685945298,0.9261111111111111
0.23625581940015158,0.9227777777777778
0.22576728502909343,0.9261111111111111
0.22962428685691622,0.9261111111111111
0.22242838207218382,0.93
0.2229638277159797,0.9277777777777778
0.21672146893209882,0.9338888888888889
0.21919477476014032,0.9277777777777778
0.2213058758775393,0.9338888888888889
0.21305722975068622,0.9338888888888889
0.21424849910868538,0.9338888888888889
0.21846082071463266,0.9372222222222222
0.22023876269658407,0.935
0.22470747063557306,0.9327777777777778
0.2180365804831187,0.9333333333333333
0.21112880087561078,0.9355555555555556
0.22027769909964667,0.9333333333333333
0.21584301819403967,0.9333333333333333
0.21611918800406985,0.9361111111111111
0.21863265623648961,0.9294444444444444
0.21135592612955306,0.9344444444444444
0.21005789326296911,0.9333333333333333
0.21203442066907882,0.93
0.20498294634951486,0.9366666666666666
0.2152148970630434,0.9338888888888889
0.21271313654051888,0.9316666666666666
0.21070584941241477,0.9344444444444444
0.2079602388209767,0.935
0.20268856545289357,0.9322222222222222
0.2007218187716272,0.9366666666666666
0.2000624156329367,0.935
0.21713370690743128,0.9316666666666666
0.20306647300720215,0.94
0.20786554017000727,0.9372222222222222
0.20705714752276738,0.9377777777777778
0.2080349175632,0.9355555555555556
0.20507816036542256,0.9344444444444444
0.2056838199827406,0.9372222222222222
0.20276261647542318,0.94
0.20370946096049414,0.9338888888888889
