ResNet-2-512 loss,ResNet-2-512 acc
0.6167580628395081,0.8472222222222222
0.5116815686225891,0.8727777777777778
0.45573086380958555,0.8772222222222222
0.41444991177982754,0.8977777777777778
0.37638907538519967,0.9005555555555556
0.3581230176819695,0.9083333333333333
0.3440000139342414,0.8983333333333333
0.3249298440085517,0.9111111111111111
0.3117735280593236,0.9166666666666666
0.2994465003410975,0.9155555555555556
0.2851458773348067,0.9216666666666666
0.29036719739437106,0.9088888888888889
0.27987449831432765,0.9155555555555556
0.265267639292611,0.9238888888888889
0.2602563491132524,0.93
0.260577600200971,0.9272222222222222
0.2540535017516878,0.9238888888888889
0.25462174885802796,0.9222222222222223
0.23737069772349464,0.9272222222222222
0.24288059678342608,0.9266666666666666
0.23707281278239356,0.9261111111111111
0.24235338615046606,0.9294444444444444
0.24311882151497735,0.9216666666666666
0.224584375222524,0.9294444444444444
0.22686705685324138,0.9322222222222222
0.22577941132916343,0.9288888888888889
0.22577301919460296,0.9288888888888889
0.23612996187474994,0.9277777777777778
0.2192427322268486,0.9377777777777778
0.22213755157258774,0.9272222222222222
0.21483278029494815,0.9305555555555556
0.21993705537584093,0.9338888888888889
0.22014897608094744,0.9305555555555556
0.21237006740437614,0.9305555555555556
0.21272496461868287,0.9288888888888889
0.21258563968870375,0.9333333333333333
0.20964414768748812,0.9311111111111111
0.20413809882269965,0.9372222222222222
0.20974975122345818,0.9316666666666666
0.2016841999027464,0.9333333333333333
0.1991664593749576,0.9366666666666666
0.19860259814394846,0.9372222222222222
0.1962362523873647,0.9338888888888889
0.20335297912359238,0.9344444444444444
0.19822770131958856,0.9338888888888889
0.20207831154266992,0.9355555555555556
0.20876216755972968,0.9355555555555556
0.2017946426735984,0.9338888888888889
0.2015549733903673,0.9322222222222222
0.20788967496818966,0.9305555555555556
0.2110046723484993,0.9338888888888889
0.20372007267342673,0.9372222222222222
0.20202187610997094,0.935
0.19572993927531773,0.9361111111111111
0.2137530353334215,0.93
0.20390403714444902,0.9383333333333334
0.20299673083755704,0.935
0.2085945623781946,0.9377777777777778
0.196331129040983,0.9361111111111111
0.20196406735314262,0.9377777777777778
0.19956534733374914,0.9355555555555556
0.20033640686008666,0.9344444444444444
0.20582822064558665,0.9355555555555556
0.19815253025955623,0.9327777777777778
0.20213754405577977,0.9411111111111111
0.20512632975975673,0.9366666666666666
0.19348148306210836,0.9361111111111111
0.20138365366392666,0.9338888888888889
0.19980266369051403,0.9372222222222222
0.20403214755985472,0.9322222222222222
0.1980474544564883,0.9372222222222222
0.19824423597918617,0.9405555555555556
0.19176233384344313,0.9383333333333334
0.1982690981692738,0.9366666666666666
0.19921585039960013,0.9372222222222222
0.20062851591242684,0.9361111111111111
0.189877175324493,0.9405555555555556
0.1927926557759444,0.9388888888888889
0.19413211882114412,0.9383333333333334
0.1993307204047839,0.9366666666666666
0.20301196944382455,0.9355555555555556
0.2051438398162524,0.9366666666666666
0.20169397355781662,0.935
0.2103455917040507,0.9372222222222222
0.2047969794438945,0.9361111111111111
0.20015908423397277,0.94
0.19818463997708427,0.9372222222222222
0.19751400151186518,0.9411111111111111
0.20605871789985233,0.9355555555555556
0.2065357000960244,0.9355555555555556
0.21050611442989772,0.9338888888888889
0.1939640974667337,0.9377777777777778
0.19814525720145967,0.9383333333333334
0.1954947809378306,0.94
0.19674051039748722,0.9383333333333334
0.19850920826196672,0.9366666666666666
0.2016873216132323,0.9394444444444444
0.19660206902358268,0.94
0.19901017874479293,0.9427777777777778
0.1992470419075754,0.9372222222222222
0.19305013431443108,0.9411111111111111
0.20070843141939904,0.9355555555555556
0.2016998866531584,0.935
0.19726596232917573,0.9377777777777778
0.1949275779392984,0.935
0.1986765633854601,0.94
0.19273975842528873,0.9366666666666666
0.19940556621385946,0.9366666666666666
0.1988284390171369,0.9388888888888889
0.19713077063361803,0.94
0.18816984810762935,0.9377777777777778
0.19598208391004138,0.9377777777777778
0.19446467339992524,0.9411111111111111
0.2030294793844223,0.9427777777777778
0.1988160467478964,0.9422222222222222
0.19781185376975272,0.9372222222222222
0.1949226484199365,0.9394444444444444
0.2030911465237538,0.9433333333333334
0.19446047948466408,0.9433333333333334
0.20245652608573436,0.9372222222222222
0.20178941699365774,0.9388888888888889
0.20187094507118067,0.9383333333333334
0.18934583827853202,0.9388888888888889
0.20151431820458837,0.9361111111111111
0.19385456177923416,0.9427777777777778
0.19692759717504182,0.9372222222222222
0.1990596725212203,0.9394444444444444
0.21036327472991415,0.9377777777777778
0.20530079878038832,0.9394444444444444
0.20605161613888212,0.9394444444444444
0.19718928443888822,0.9383333333333334
0.21475505327184996,0.9383333333333334
0.20580419676171408,0.9411111111111111
0.20608259808686044,0.94
0.2049370554420683,0.94
0.2076845368411806,0.9411111111111111
0.20328493177890777,0.9422222222222222
0.19866620885001288,0.9388888888888889
0.2127466913064321,0.9377777777777778
0.20172167448533906,0.9311111111111111
0.21361242102252112,0.9355555555555556
0.20029535588290956,0.9383333333333334
0.19567717377510335,0.94
0.19054371270868514,0.9405555555555556
0.19008543695012728,0.9438888888888889
0.1945339047577646,0.9422222222222222
0.18592216776476966,0.9477777777777778
0.18505007240507337,0.9438888888888889
0.19370005685422156,0.9416666666666667
0.19352533419926962,0.9411111111111111
0.19857829891973072,0.9366666666666666
0.19864482223987578,0.94
0.19484626736905838,0.9427777777777778
0.19753502385483848,0.94
0.20273175444867875,0.9377777777777778
