ResNet-3-1024 loss,ResNet-3-1024 acc
0.544124694135454,0.8677777777777778
0.45396324078241984,0.8866666666666667
0.413538863658905,0.8938888888888888
0.3798037513097127,0.8972222222222223
0.334780136346817,0.9138888888888889
0.31948872155613367,0.9133333333333333
0.3207206281026204,0.9083333333333333
0.2876681289407942,0.9188888888888889
0.2820748437113232,0.9211111111111111
0.27793907158904607,0.9183333333333333
0.2735071201456918,0.9233333333333333
0.2677935950954755,0.9233333333333333
0.26232005572981304,0.9261111111111111
0.24012614634301926,0.9288888888888889
0.24712049623330434,0.9294444444444444
0.2477691638138559,0.9277777777777778
0.24231917672687106,0.9244444444444444
0.23459951718648275,0.9277777777777778
0.22810386869642468,0.93
0.2418078774213791,0.9261111111111111
0.22541896475685969,0.9338888888888889
0.23071985175212226,0.93
0.22434878557920457,0.9322222222222222
0.22213144385152392,0.9316666666666666
0.2253044370479054,0.9294444444444444
0.21840350459019342,0.9277777777777778
0.21963983257611594,0.9327777777777778
0.22474622666835786,0.9344444444444444
0.21153362353642782,0.9361111111111111
0.21406582737962404,0.9333333333333333
0.21408734935853216,0.9344444444444444
0.2045860638221105,0.9338888888888889
0.21521144015921487,0.9366666666666666
0.19980392922957738,0.9405555555555556
0.20395485993888643,0.9355555555555556
0.20500563065210978,0.9355555555555556
0.21133632881773842,0.9327777777777778
0.20196789466672474,0.94
0.19938912603590223,0.9366666666666666
0.19871828019618987,0.9383333333333334
0.20020725939008924,0.9383333333333334
0.20415056428975528,0.9338888888888889
0.2009212448530727,0.9372222222222222
0.1985163090295262,0.9366666666666666
0.2026736075679461,0.9361111111111111
0.20622888071669473,0.9361111111111111
0.21783296922842663,0.9277777777777778
0.20097391585508984,0.9361111111111111
0.20487098364366427,0.9405555555555556
0.20805439568228193,0.9366666666666666
0.19960818383428786,0.9394444444444444
0.20055751158131493,0.9344444444444444
0.1999013986521297,0.9333333333333333
0.19093494845761194,0.9377777777777778
0.2106038318077723,0.9388888888888889
0.21409136566850875,0.9333333333333333
0.21427378836605285,0.9316666666666666
0.20335809419552486,0.9333333333333333
0.2118466863946782,0.9361111111111111
0.20642351147201327,0.9327777777777778
0.2021155631211069,0.935
0.1916940128803253,0.9388888888888889
0.20095385839541755,0.9416666666666667
0.19697711394892797,0.9366666666666666
0.20344121399852966,0.9411111111111111
0.19938149930702315,0.9388888888888889
0.20501285225152968,0.9377777777777778
0.2122161143521468,0.9322222222222222
0.21349888579712975,0.94
0.20896104099022017,0.9372222222222222
0.1898775459991561,0.9427777777777778
0.20313714755905998,0.9366666666666666
0.2128476333949301,0.9377777777777778
0.21993096715874141,0.9394444444444444
0.207835654500458,0.9388888888888889
0.21658146714170773,0.935
0.21095760855409834,0.9383333333333334
0.20836529407236312,0.9316666666666666
