ResNet-OG-3-1024 loss,ResNet-OG-3-1024 acc
0.5492375622855292,0.8583333333333333
0.45453701814015707,0.895
0.40765975806448196,0.8972222222222223
0.3788769156403012,0.8983333333333333
0.3528904777103,0.9005555555555556
0.32929286532931856,0.9044444444444445
0.3113429650995466,0.9216666666666666
0.29552086651325227,0.9138888888888889
0.29713638616932764,0.9116666666666666
0.2773301641146342,0.92
0.27940716875924004,0.9188888888888889
0.27370522068606484,0.9177777777777778
0.2646998045841853,0.9233333333333333
0.25111950586239495,0.9227777777777778
0.24222657561302186,0.9277777777777778
0.24092751615577274,0.9244444444444444
0.24138638344075944,0.9316666666666666
0.2535971463388867,0.9227777777777778
0.23478281484709845,0.9316666666666666
0.2391062577896648,0.9277777777777778
0.23323691699239943,0.925
0.22575954801506468,0.93
0.23102359102831946,0.9255555555555556
0.2230514344241884,0.9305555555555556
0.2239421585533354,0.9322222222222222
0.22019747296969097,0.9316666666666666
0.20690927820073235,0.9361111111111111
0.21446835385428534,0.9344444444444444
0.22207604401641423,0.9266666666666666
0.22459721757305992,0.9311111111111111
0.22324123826291825,0.9222222222222223
0.20867429229948256,0.9366666666666666
0.21476347612010108,0.9333333333333333
0.2140735529197587,0.9355555555555556
0.20446076098415586,0.9361111111111111
0.20979873100916543,0.9305555555555556
0.20998131275177,0.9333333333333333
0.2135557758145862,0.9333333333333333
0.2127190327975485,0.93
0.19905390908320744,0.9383333333333334
0.2105999763806661,0.9294444444444444
0.21774784220589533,0.93
0.20253453466627333,0.935
0.21333900448348786,0.9338888888888889
0.2007278632455402,0.9322222222222222
0.199271309905582,0.9383333333333334
0.21583965606159633,0.9272222222222222
0.2111293911933899,0.9327777777777778
0.20364016423622766,0.9338888888888889
0.20704716745350096,0.9327777777777778
0.20268594904078377,0.935
0.20551631606287427,0.9333333333333333
0.21113008482588663,0.935
0.20044309405816926,0.9338888888888889
0.195814731253518,0.9411111111111111
0.2011292881435818,0.9372222222222222
0.2030100753572252,0.9372222222222222
0.20419969313674502,0.9355555555555556
0.20841365845666993,0.9383333333333334
0.2079100365936756,0.9366666666666666
0.2058908427755038,0.9344444444444444
0.21035482184754478,0.9305555555555556
0.20472267352872425,0.9355555555555556
0.20850687868065304,0.935
0.20461185274852647,0.9377777777777778
0.20339484516117307,0.9361111111111111
0.19595046437448926,0.9394444444444444
0.21061114235056771,0.9355555555555556
0.2162893317308691,0.9355555555555556
0.20861984490520424,0.9355555555555556
0.20592627359761131,0.9355555555555556
0.20519361012511783,0.9333333333333333
0.20457877452174822,0.9372222222222222
0.19827432324488958,0.9372222222222222
0.20470459800627497,0.9344444444444444
0.20582034967011875,0.9388888888888889
0.20728645988636546,0.9338888888888889
0.20148927428656155,0.9416666666666667
0.21580821893281407,0.9372222222222222
0.21289770735634697,0.935
0.21386910400456852,0.9311111111111111
0.20677766220437155,0.9433333333333334
0.20720641694135136,0.9416666666666667
0.21175303538640342,0.94
0.20799764311975902,0.9372222222222222
0.20090874234835307,0.9422222222222222
0.21749675134817759,0.9388888888888889
0.2116871266398165,0.9355555555555556
0.20479292588929335,0.9377777777777778
0.20288781265417735,0.9383333333333334
0.21085655622184277,0.9355555555555556
0.2081484260658423,0.9388888888888889
0.20487166700263817,0.9411111111111111
0.2155366592357556,0.9394444444444444
