Seq-3-1024 loss,Seq-3-1024 acc
0.5208672385745579,0.8544444444444445
0.442202457719379,0.8805555555555555
0.39496333042780557,0.8933333333333333
0.3765724881490072,0.8977777777777778
0.35719843612776864,0.8988888888888888
0.33175584018230436,0.9016666666666666
0.31670032411813737,0.9077777777777778
0.297172091934416,0.9105555555555556
0.3018042586247126,0.9116666666666666
0.28978285200066034,0.9183333333333333
0.28442625396781496,0.9161111111111111
0.27641367495059965,0.9188888888888889
0.2823220992750592,0.9166666666666666
0.27267725851800706,0.9138888888888889
0.2679271884759267,0.9205555555555556
0.2674604904320505,0.9172222222222223
0.26207120958301755,0.9222222222222223
0.2670125194721752,0.9166666666666666
0.24716349866655138,0.9255555555555556
0.2485078563955095,0.9216666666666666
0.25256851070457037,0.9216666666666666
0.24115986218055088,0.9288888888888889
0.24515306466155581,0.9316666666666666
0.2504798290464613,0.9277777777777778
0.2503846749001079,0.9277777777777778
0.23726481154561044,0.9244444444444444
0.23485832565360598,0.9277777777777778
0.23420955343378916,0.9266666666666666
0.23035387287537257,0.9294444444444444
0.22559040208657583,0.9311111111111111
0.22920490390724607,0.9277777777777778
0.22976006103886498,0.9255555555555556
0.22643613424566056,0.9288888888888889
0.22905208620760176,0.9255555555555556
0.22409733282195196,0.93
0.23018628044260872,0.9327777777777778
0.2251785020530224,0.9288888888888889
0.2183680447936058,0.9355555555555556
0.22292007505893707,0.9333333333333333
0.22262173152632184,0.9327777777777778
0.2166182839870453,0.9311111111111111
0.21919054276413388,0.9288888888888889
0.21766843610339695,0.9261111111111111
0.21774631328052946,0.9322222222222222
0.2205826007988718,0.9288888888888889
0.2200750964217716,0.9316666666666666
0.21889411277241178,0.9355555555555556
0.2225739234023624,0.9316666666666666
0.21623727164334722,0.9333333333333333
0.21292122496498955,0.935
0.21635962105459638,0.9361111111111111
0.2113642230298784,0.9361111111111111
0.21234490126371383,0.9327777777777778
0.20042081909047232,0.9338888888888889
0.2100337877538469,0.9355555555555556
0.21071033520831003,0.9322222222222222
0.22240668498807484,0.9327777777777778
0.209501933372683,0.94
0.21147280221184095,0.9388888888888889
0.2187617550459173,0.9338888888888889
0.21415557192431556,0.9366666666666666
0.20556358678473366,0.9383333333333334
0.20237920915914906,0.9366666666666666
